street,countline_date,countline_hour,iso_dow,hour_of_week,is_weekend,total_count,pedestrian_count,cyclist_count,vehicle_count,active_countlines
Abel Smith St,2026-04-18,17,6,137,true,266,75,2,189,4
Abel Smith St,2026-04-18,18,6,138,true,187,48,4,135,4
Abel Smith St,2026-04-18,19,6,139,true,184,34,4,146,4
Abel Smith St,2026-04-18,20,6,140,true,139,27,5,107,4
Abel Smith St,2026-04-18,21,6,141,true,116,31,2,83,4
Abel Smith St,2026-04-18,22,6,142,true,116,43,2,71,4
Abel Smith St,2026-04-18,23,6,143,true,86,21,3,62,4
Abel Smith St,2026-04-19,0,7,144,true,71,25,2,44,4
Abel Smith St,2026-04-19,1,7,145,true,60,28,,32,4
Abel Smith St,2026-04-19,2,7,146,true,44,13,1,30,4
Abel Smith St,2026-04-19,3,7,147,true,28,10,,18,4
Abel Smith St,2026-04-19,4,7,148,true,18,5,,13,4
Abel Smith St,2026-04-19,5,7,149,true,27,9,,18,3
Abel Smith St,2026-04-19,6,7,150,true,38,15,,23,4
Abel Smith St,2026-04-19,7,7,151,true,43,21,1,21,4
Abel Smith St,2026-04-19,8,7,152,true,97,48,1,48,4
Abel Smith St,2026-04-19,9,7,153,true,191,81,8,102,4
Abel Smith St,2026-04-19,10,7,154,true,195,82,6,107,4
Abel Smith St,2026-04-19,11,7,155,true,209,65,2,142,4
Abel Smith St,2026-04-19,12,7,156,true,225,77,1,147,4
Abel Smith St,2026-04-19,13,7,157,true,262,99,4,159,4
Abel Smith St,2026-04-19,14,7,158,true,247,98,2,147,4
Abel Smith St,2026-04-19,15,7,159,true,270,117,5,148,4
Abel Smith St,2026-04-19,16,7,160,true,252,97,5,150,4
Abel Smith St,2026-04-19,17,7,161,true,253,102,2,149,4
Abel Smith St,2026-04-19,18,7,162,true,198,65,4,129,4
Abel Smith St,2026-04-19,19,7,163,true,156,34,2,120,4
Abel Smith St,2026-04-19,20,7,164,true,110,16,1,93,4
Abel Smith St,2026-04-19,21,7,165,true,89,17,,72,4
Abel Smith St,2026-04-19,22,7,166,true,61,7,1,53,4
Abel Smith St,2026-04-19,23,7,167,true,25,4,1,20,3
Abel Smith St,2026-04-20,0,1,0,false,20,2,,18,3
Abel Smith St,2026-04-20,1,1,1,false,15,6,1,8,3
Abel Smith St,2026-04-20,2,1,2,false,8,2,,6,3
Abel Smith St,2026-04-20,3,1,3,false,5,,,5,1
Abel Smith St,2026-04-20,4,1,4,false,7,2,,5,3
Abel Smith St,2026-04-20,5,1,5,false,28,7,,21,3
Abel Smith St,2026-04-20,6,1,6,false,85,25,2,58,4
Abel Smith St,2026-04-20,7,1,7,false,222,89,5,128,4
Abel Smith St,2026-04-20,8,1,8,false,473,185,11,277,4
Abel Smith St,2026-04-20,9,1,9,false,266,82,11,173,4
Abel Smith St,2026-04-20,10,1,10,false,194,53,4,137,4
Abel Smith St,2026-04-20,11,1,11,false,184,44,8,132,4
Abel Smith St,2026-04-20,12,1,12,false,166,39,7,120,4
Abel Smith St,2026-04-20,13,1,13,false,167,38,1,128,4
Abel Smith St,2026-04-20,14,1,14,false,236,49,6,181,4
Abel Smith St,2026-04-20,15,1,15,false,263,96,7,160,4
Abel Smith St,2026-04-20,16,1,16,false,214,76,5,133,4
Abel Smith St,2026-04-20,17,1,17,false,201,46,8,147,4
Abel Smith St,2026-04-20,18,1,18,false,109,22,,87,4
Abel Smith St,2026-04-20,19,1,19,false,85,10,2,73,3
Abel Smith St,2026-04-20,20,1,20,false,53,12,,41,4
Abel Smith St,2026-04-20,21,1,21,false,49,8,1,40,3
Abel Smith St,2026-04-20,22,1,22,false,22,4,1,17,4
Abel Smith St,2026-04-20,23,1,23,false,15,2,,13,2
Abel Smith St,2026-04-21,0,2,24,false,7,1,,6,2
Abel Smith St,2026-04-21,1,2,25,false,8,,,8,1
Abel Smith St,2026-04-21,2,2,26,false,8,,,8,1
Abel Smith St,2026-04-21,3,2,27,false,3,,,3,1
Abel Smith St,2026-04-21,4,2,28,false,13,1,,12,2
Abel Smith St,2026-04-21,5,2,29,false,28,2,,26,2
Abel Smith St,2026-04-21,6,2,30,false,66,15,2,49,4
Abel Smith St,2026-04-21,7,2,31,false,144,35,2,107,4
Abel Smith St,2026-04-21,8,2,32,false,161,44,5,112,4
Abel Smith St,2026-04-21,9,2,33,false,95,21,1,73,4
Abel Smith St,2026-04-21,10,2,34,false,122,37,2,83,4
Abel Smith St,2026-04-21,11,2,35,false,133,42,,91,4
Abel Smith St,2026-04-21,12,2,36,false,140,56,1,83,4
Abel Smith St,2026-04-21,13,2,37,false,145,53,,92,4
Abel Smith St,2026-04-21,14,2,38,false,179,79,2,98,4
Abel Smith St,2026-04-21,15,2,39,false,160,50,2,108,4
Abel Smith St,2026-04-21,16,2,40,false,178,74,3,101,4
Abel Smith St,2026-04-21,17,2,41,false,211,83,4,124,4
Abel Smith St,2026-04-21,18,2,42,false,163,42,5,116,4
Abel Smith St,2026-04-21,19,2,43,false,126,33,3,90,4
Abel Smith St,2026-04-21,20,2,44,false,89,14,1,74,4
Abel Smith St,2026-04-21,21,2,45,false,81,17,1,63,4
Abel Smith St,2026-04-21,22,2,46,false,50,12,2,36,4
Abel Smith St,2026-04-21,23,2,47,false,38,4,,34,3
Abel Smith St,2026-04-22,0,3,48,false,7,,,7,1
Abel Smith St,2026-04-22,1,3,49,false,10,,,10,2
Abel Smith St,2026-04-22,2,3,50,false,7,1,,6,2
Abel Smith St,2026-04-22,3,3,51,false,8,1,,7,3
Abel Smith St,2026-04-22,4,3,52,false,10,2,,8,2
Abel Smith St,2026-04-22,5,3,53,false,25,7,1,17,3
Abel Smith St,2026-04-22,6,3,54,false,99,25,4,70,4
Abel Smith St,2026-04-22,7,3,55,false,247,75,5,167,4
Abel Smith St,2026-04-22,8,3,56,false,525,176,17,332,4
Abel Smith St,2026-04-22,9,3,57,false,312,99,9,204,4
Abel Smith St,2026-04-22,10,3,58,false,272,110,3,159,4
Abel Smith St,2026-04-22,11,3,59,false,216,86,4,126,4
Abel Smith St,2026-04-22,12,3,60,false,238,101,3,134,4
Abel Smith St,2026-04-22,13,3,61,false,234,89,2,143,4
Abel Smith St,2026-04-22,14,3,62,false,283,95,5,183,4
Abel Smith St,2026-04-22,15,3,63,false,321,131,7,183,4
Abel Smith St,2026-04-22,16,3,64,false,310,147,9,154,4
Abel Smith St,2026-04-22,17,3,65,false,433,195,19,219,4
Abel Smith St,2026-04-22,18,3,66,false,270,92,9,169,4
Abel Smith St,2026-04-22,19,3,67,false,193,54,4,135,4
Abel Smith St,2026-04-22,20,3,68,false,148,36,2,110,4
Abel Smith St,2026-04-22,21,3,69,false,106,29,5,72,4
Abel Smith St,2026-04-22,22,3,70,false,61,12,2,47,4
Abel Smith St,2026-04-22,23,3,71,false,41,6,,35,4
Abel Smith St,2026-04-23,0,4,72,false,16,1,,15,2
Abel Smith St,2026-04-23,1,4,73,false,16,6,,10,3
Abel Smith St,2026-04-23,2,4,74,false,3,,,3,1
Abel Smith St,2026-04-23,3,4,75,false,4,1,1,2,2
Abel Smith St,2026-04-23,4,4,76,false,13,2,,11,2
Abel Smith St,2026-04-23,5,4,77,false,26,5,,21,4
Abel Smith St,2026-04-23,6,4,78,false,81,28,4,49,4
Abel Smith St,2026-04-23,7,4,79,false,324,117,10,197,4
Abel Smith St,2026-04-23,8,4,80,false,592,228,26,338,4
Abel Smith St,2026-04-23,9,4,81,false,349,124,14,211,4
Abel Smith St,2026-04-23,10,4,82,false,242,78,5,159,4
Abel Smith St,2026-04-23,11,4,83,false,252,82,7,163,4
Abel Smith St,2026-04-23,12,4,84,false,267,109,3,155,4
Abel Smith St,2026-04-23,13,4,85,false,278,112,6,160,4
Abel Smith St,2026-04-23,14,4,86,false,291,105,5,181,4
Abel Smith St,2026-04-23,15,4,87,false,304,104,14,186,4
Abel Smith St,2026-04-23,16,4,88,false,355,183,13,159,4
Abel Smith St,2026-04-23,17,4,89,false,477,247,22,208,4
Abel Smith St,2026-04-23,18,4,90,false,303,121,8,174,4
Abel Smith St,2026-04-23,19,4,91,false,204,63,7,134,4
Abel Smith St,2026-04-23,20,4,92,false,189,57,3,129,4
Abel Smith St,2026-04-23,21,4,93,false,126,33,,93,4
Abel Smith St,2026-04-23,22,4,94,false,68,21,,47,4
Abel Smith St,2026-04-23,23,4,95,false,52,23,1,28,4
Abel Smith St,2026-04-24,0,5,96,false,31,9,1,21,4
Abel Smith St,2026-04-24,1,5,97,false,13,1,1,11,2
Abel Smith St,2026-04-24,2,5,98,false,6,4,,2,2
Abel Smith St,2026-04-24,3,5,99,false,11,1,,10,2
Abel Smith St,2026-04-24,4,5,100,false,8,3,1,4,4
Abel Smith St,2026-04-24,5,5,101,false,32,8,1,23,3
Abel Smith St,2026-04-24,6,5,102,false,109,37,4,68,4
Abel Smith St,2026-04-24,7,5,103,false,265,94,8,163,4
Abel Smith St,2026-04-24,8,5,104,false,444,171,25,248,4
Abel Smith St,2026-04-24,9,5,105,false,304,96,11,197,4
Abel Smith St,2026-04-24,10,5,106,false,279,111,1,167,4
Abel Smith St,2026-04-24,11,5,107,false,287,128,3,156,4
Abel Smith St,2026-04-24,12,5,108,false,312,139,9,164,4
Abel Smith St,2026-04-24,13,5,109,false,275,138,4,133,4
Abel Smith St,2026-04-24,14,5,110,false,281,126,10,145,4
Abel Smith St,2026-04-24,15,5,111,false,286,105,10,171,4
Abel Smith St,2026-04-24,16,5,112,false,338,165,19,154,4
Abel Smith St,2026-04-24,17,5,113,false,430,209,19,202,4
Abel Smith St,2026-04-24,18,5,114,false,271,92,5,174,4
Abel Smith St,2026-04-24,19,5,115,false,249,122,4,123,4
Abel Smith St,2026-04-24,20,5,116,false,161,52,5,104,4
Abel Smith St,2026-04-24,21,5,117,false,127,27,4,96,4
Abel Smith St,2026-04-24,22,5,118,false,116,44,,72,4
Abel Smith St,2026-04-24,23,5,119,false,93,18,2,73,4
Abel Smith St,2026-04-25,0,6,120,true,74,28,,46,4
Abel Smith St,2026-04-25,1,6,121,true,34,3,,31,3
Abel Smith St,2026-04-25,2,6,122,true,22,4,,18,2
Abel Smith St,2026-04-25,3,6,123,true,20,6,,14,2
Abel Smith St,2026-04-25,4,6,124,true,23,6,,17,3
Abel Smith St,2026-04-25,5,6,125,true,82,54,3,25,4
Abel Smith St,2026-04-25,6,6,126,true,45,25,,20,4
Abel Smith St,2026-04-25,7,6,127,true,101,45,2,54,4
Abel Smith St,2026-04-25,8,6,128,true,130,50,4,76,4
Abel Smith St,2026-04-25,9,6,129,true,191,84,8,99,4
Abel Smith St,2026-04-25,10,6,130,true,230,102,8,120,4
Abel Smith St,2026-04-25,11,6,131,true,235,93,6,136,4
Abel Smith St,2026-04-25,12,6,132,true,252,122,6,124,4
Abel Smith St,2026-04-25,13,6,133,true,322,152,8,162,4
Abel Smith St,2026-04-25,14,6,134,true,328,154,6,168,4
Abel Smith St,2026-04-25,15,6,135,true,248,93,4,151,4
Abel Smith St,2026-04-25,16,6,136,true,236,101,5,130,4
Abel Smith St,2026-04-25,17,6,137,true,294,127,5,162,4
Abel Smith St,2026-04-25,18,6,138,true,295,105,6,184,4
Abel Smith St,2026-04-25,19,6,139,true,196,73,3,120,4
Abel Smith St,2026-04-25,20,6,140,true,150,59,1,90,4
Abel Smith St,2026-04-25,21,6,141,true,126,50,2,74,4
Abel Smith St,2026-04-25,22,6,142,true,176,65,4,107,4
Abel Smith St,2026-04-25,23,6,143,true,144,61,3,80,4
Abel Smith St,2026-04-26,0,7,144,true,116,57,,59,4
Abel Smith St,2026-04-26,1,7,145,true,67,19,2,46,4
Abel Smith St,2026-04-26,2,7,146,true,60,24,2,34,4
Abel Smith St,2026-04-26,3,7,147,true,38,17,1,20,4
Abel Smith St,2026-04-26,4,7,148,true,25,5,,20,3
Abel Smith St,2026-04-26,5,7,149,true,26,6,,20,4
Abel Smith St,2026-04-26,6,7,150,true,29,12,1,16,4
Abel Smith St,2026-04-26,7,7,151,true,38,14,2,22,4
Abel Smith St,2026-04-26,8,7,152,true,87,39,4,44,4
Abel Smith St,2026-04-26,9,7,153,true,167,84,3,80,4
Abel Smith St,2026-04-26,10,7,154,true,265,135,15,115,4
Abel Smith St,2026-04-26,11,7,155,true,221,114,13,94,4
Abel Smith St,2026-04-26,12,7,156,true,250,107,4,139,4
Abel Smith St,2026-04-26,13,7,157,true,258,124,4,130,4
Abel Smith St,2026-04-26,14,7,158,true,270,143,5,122,4
Abel Smith St,2026-04-26,15,7,159,true,262,113,4,145,4
Abel Smith St,2026-04-26,16,7,160,true,221,101,10,110,4
Abel Smith St,2026-04-26,17,7,161,true,268,109,13,146,4
Abel Smith St,2026-04-26,18,7,162,true,217,87,4,126,4
Abel Smith St,2026-04-26,19,7,163,true,127,34,3,90,4
Abel Smith St,2026-04-26,20,7,164,true,119,32,2,85,4
Abel Smith St,2026-04-26,21,7,165,true,119,31,1,87,4
Abel Smith St,2026-04-26,22,7,166,true,86,34,5,47,3
Abel Smith St,2026-04-26,23,7,167,true,45,15,1,29,4
Abel Smith St,2026-04-27,0,1,0,false,28,6,4,18,4
Abel Smith St,2026-04-27,1,1,1,false,30,10,,20,3
Abel Smith St,2026-04-27,2,1,2,false,14,5,,9,4
Abel Smith St,2026-04-27,3,1,3,false,5,,1,4,1
Abel Smith St,2026-04-27,4,1,4,false,18,6,,12,3
Abel Smith St,2026-04-27,5,1,5,false,15,3,1,11,3
Abel Smith St,2026-04-27,6,1,6,false,15,4,,11,3
Abel Smith St,2026-04-27,7,1,7,false,50,17,1,32,4
Abel Smith St,2026-04-27,8,1,8,false,97,47,5,45,4
Abel Smith St,2026-04-27,9,1,9,false,150,70,8,72,4
Abel Smith St,2026-04-27,10,1,10,false,203,101,10,92,4
Abel Smith St,2026-04-27,11,1,11,false,217,90,11,116,4
Abel Smith St,2026-04-27,12,1,12,false,261,123,4,134,4
Abel Smith St,2026-04-27,13,1,13,false,273,136,7,130,4
Abel Smith St,2026-04-27,14,1,14,false,223,94,13,116,4
Abel Smith St,2026-04-27,15,1,15,false,287,117,7,163,4
Abel Smith St,2026-04-27,16,1,16,false,246,106,10,130,4
Abel Smith St,2026-04-27,17,1,17,false,219,89,10,120,4
Abel Smith St,2026-04-27,18,1,18,false,189,61,2,126,4
Abel Smith St,2026-04-27,19,1,19,false,149,39,5,105,4
Abel Smith St,2026-04-27,20,1,20,false,111,39,,72,4
Abel Smith St,2026-04-27,21,1,21,false,112,27,2,83,4
Abel Smith St,2026-04-27,22,1,22,false,59,17,2,40,4
Abel Smith St,2026-04-27,23,1,23,false,27,7,1,19,3
Abel Smith St,2026-04-28,0,2,24,false,7,2,,5,3
Abel Smith St,2026-04-28,1,2,25,false,8,,,8,2
Abel Smith St,2026-04-28,2,2,26,false,28,3,,25,3
Abel Smith St,2026-04-28,3,2,27,false,8,,1,7,2
Abel Smith St,2026-04-28,4,2,28,false,10,2,,8,3
Abel Smith St,2026-04-28,5,2,29,false,40,7,1,32,3
Abel Smith St,2026-04-28,6,2,30,false,114,40,5,69,4
Abel Smith St,2026-04-28,7,2,31,false,342,141,10,191,4
Abel Smith St,2026-04-28,8,2,32,false,592,238,34,320,4
Abel Smith St,2026-04-28,9,2,33,false,320,116,11,193,4
Abel Smith St,2026-04-28,10,2,34,false,265,108,6,151,4
Abel Smith St,2026-04-28,11,2,35,false,224,72,3,149,4
Abel Smith St,2026-04-28,12,2,36,false,251,95,4,152,4
Abel Smith St,2026-04-28,13,2,37,false,268,107,5,156,4
Abel Smith St,2026-04-28,14,2,38,false,268,103,12,153,4
Abel Smith St,2026-04-28,15,2,39,false,307,138,8,161,4
Abel Smith St,2026-04-28,16,2,40,false,362,175,20,167,4
Abel Smith St,2026-04-28,17,2,41,false,443,206,38,199,4
Abel Smith St,2026-04-28,18,2,42,false,296,112,10,174,4
Abel Smith St,2026-04-28,19,2,43,false,215,75,3,137,4
Abel Smith St,2026-04-28,20,2,44,false,134,42,2,90,4
Abel Smith St,2026-04-28,21,2,45,false,122,35,2,85,4
Abel Smith St,2026-04-28,22,2,46,false,65,22,2,41,4
Abel Smith St,2026-04-28,23,2,47,false,39,18,,21,4
Abel Smith St,2026-04-29,0,3,48,false,29,7,,22,4
Abel Smith St,2026-04-29,1,3,49,false,10,2,,8,2
Abel Smith St,2026-04-29,2,3,50,false,10,3,,7,3
Abel Smith St,2026-04-29,3,3,51,false,9,3,,6,3
Abel Smith St,2026-04-29,4,3,52,false,6,2,,4,3
Abel Smith St,2026-04-29,5,3,53,false,41,13,,28,3
Abel Smith St,2026-04-29,6,3,54,false,115,44,5,66,4
Abel Smith St,2026-04-29,7,3,55,false,339,135,14,190,4
Abel Smith St,2026-04-29,8,3,56,false,598,228,34,336,4
Abel Smith St,2026-04-29,9,3,57,false,332,113,10,209,4
Abel Smith St,2026-04-29,10,3,58,false,245,85,6,154,4
Abel Smith St,2026-04-29,11,3,59,false,286,104,6,176,4
Abel Smith St,2026-04-29,12,3,60,false,352,175,7,170,4
Abel Smith St,2026-04-29,13,3,61,false,281,109,13,159,4
Abel Smith St,2026-04-29,14,3,62,false,284,131,7,146,4
Abel Smith St,2026-04-29,15,3,63,false,299,116,11,172,4
Abel Smith St,2026-04-29,16,3,64,false,341,152,12,177,4
Abel Smith St,2026-04-29,17,3,65,false,427,229,26,172,4
Abel Smith St,2026-04-29,18,3,66,false,327,142,17,168,4
Abel Smith St,2026-04-29,19,3,67,false,220,69,6,145,4
Abel Smith St,2026-04-29,20,3,68,false,180,59,2,119,4
Abel Smith St,2026-04-29,21,3,69,false,125,38,2,85,4
Abel Smith St,2026-04-29,22,3,70,false,85,30,1,54,4
Abel Smith St,2026-04-29,23,3,71,false,41,16,,25,4
Abel Smith St,2026-04-30,0,4,72,false,21,4,1,16,3
Abel Smith St,2026-04-30,1,4,73,false,6,2,1,3,3
Abel Smith St,2026-04-30,2,4,74,false,13,8,,5,3
Abel Smith St,2026-04-30,3,4,75,false,6,3,1,2,3
Abel Smith St,2026-04-30,4,4,76,false,18,2,,16,2
Abel Smith St,2026-04-30,5,4,77,false,40,16,2,22,4
Abel Smith St,2026-04-30,6,4,78,false,101,39,4,58,4
Abel Smith St,2026-04-30,7,4,79,false,337,122,14,201,4
Abel Smith St,2026-04-30,8,4,80,false,596,228,22,346,4
Abel Smith St,2026-04-30,9,4,81,false,349,111,7,231,4
Abel Smith St,2026-04-30,10,4,82,false,264,96,13,155,4
Abel Smith St,2026-04-30,11,4,83,false,285,111,7,167,4
Abel Smith St,2026-04-30,12,4,84,false,273,110,7,156,4
Abel Smith St,2026-04-30,13,4,85,false,258,93,8,157,4
Abel Smith St,2026-04-30,14,4,86,false,265,95,6,164,4
Abel Smith St,2026-04-30,15,4,87,false,328,139,15,174,4
Abel Smith St,2026-04-30,16,4,88,false,328,160,11,157,4
Abel Smith St,2026-04-30,17,4,89,false,376,196,24,156,4
Abel Smith St,2026-04-30,18,4,90,false,295,118,17,160,4
Abel Smith St,2026-04-30,19,4,91,false,198,63,4,131,4
Abel Smith St,2026-04-30,20,4,92,false,180,47,7,126,4
Abel Smith St,2026-04-30,21,4,93,false,114,37,3,74,4
Abel Smith St,2026-04-30,22,4,94,false,97,29,5,63,4
Abel Smith St,2026-04-30,23,4,95,false,38,10,1,27,4
Adelaide Rd,2026-04-01,0,3,48,false,36,,1,35,2
Adelaide Rd,2026-04-01,1,3,49,false,34,,,34,2
Adelaide Rd,2026-04-01,2,3,50,false,10,,1,9,1
Adelaide Rd,2026-04-01,3,3,51,false,24,,,24,2
Adelaide Rd,2026-04-01,4,3,52,false,44,,1,43,2
Adelaide Rd,2026-04-01,5,3,53,false,127,1,6,120,3
Adelaide Rd,2026-04-01,6,3,54,false,302,2,17,283,4
Adelaide Rd,2026-04-01,7,3,55,false,697,13,94,590,4
Adelaide Rd,2026-04-01,8,3,56,false,941,26,120,795,4
Adelaide Rd,2026-04-01,9,3,57,false,724,13,31,680,4
Adelaide Rd,2026-04-01,10,3,58,false,553,26,22,505,4
Adelaide Rd,2026-04-01,11,3,59,false,597,12,11,574,4
Adelaide Rd,2026-04-01,12,3,60,false,597,17,9,571,4
Adelaide Rd,2026-04-01,13,3,61,false,587,8,9,570,3
Adelaide Rd,2026-04-01,14,3,62,false,684,16,16,652,4
Adelaide Rd,2026-04-01,15,3,63,false,758,35,24,699,4
Adelaide Rd,2026-04-01,16,3,64,false,782,22,39,721,4
Adelaide Rd,2026-04-01,17,3,65,false,858,28,47,783,4
Adelaide Rd,2026-04-01,18,3,66,false,751,37,26,688,4
Adelaide Rd,2026-04-01,19,3,67,false,629,30,14,585,4
Adelaide Rd,2026-04-01,20,3,68,false,491,6,11,474,4
Adelaide Rd,2026-04-01,21,3,69,false,353,4,6,343,3
Adelaide Rd,2026-04-01,22,3,70,false,220,3,3,214,4
Adelaide Rd,2026-04-01,23,3,71,false,105,3,4,98,4
Adelaide Rd,2026-04-02,0,4,72,false,59,,1,58,2
Adelaide Rd,2026-04-02,1,4,73,false,39,,,39,2
Adelaide Rd,2026-04-02,2,4,74,false,29,,,29,2
Adelaide Rd,2026-04-02,3,4,75,false,34,,,34,2
Adelaide Rd,2026-04-02,4,4,76,false,36,2,,34,2
Adelaide Rd,2026-04-02,5,4,77,false,112,,9,103,3
Adelaide Rd,2026-04-02,6,4,78,false,309,5,26,278,4
Adelaide Rd,2026-04-02,7,4,79,false,700,13,74,613,4
Adelaide Rd,2026-04-02,8,4,80,false,962,35,130,797,4
Adelaide Rd,2026-04-02,9,4,81,false,765,25,51,689,4
Adelaide Rd,2026-04-02,10,4,82,false,622,17,13,592,4
Adelaide Rd,2026-04-02,11,4,83,false,592,17,11,564,4
Adelaide Rd,2026-04-02,12,4,84,false,647,16,19,612,4
Adelaide Rd,2026-04-02,13,4,85,false,709,17,12,680,3
Adelaide Rd,2026-04-02,14,4,86,false,745,19,26,700,4
Adelaide Rd,2026-04-02,15,4,87,false,853,42,24,787,4
Adelaide Rd,2026-04-02,16,4,88,false,859,35,38,786,4
Adelaide Rd,2026-04-02,17,4,89,false,837,37,37,763,4
Adelaide Rd,2026-04-02,18,4,90,false,871,57,14,800,4
Adelaide Rd,2026-04-02,19,4,91,false,662,39,14,609,4
Adelaide Rd,2026-04-02,20,4,92,false,525,17,17,491,4
Adelaide Rd,2026-04-02,21,4,93,false,442,5,3,434,3
Adelaide Rd,2026-04-02,22,4,94,false,265,4,4,257,4
Adelaide Rd,2026-04-02,23,4,95,false,199,1,3,195,4
Adelaide Rd,2026-04-03,0,5,96,false,79,1,1,77,3
Adelaide Rd,2026-04-03,1,5,97,false,50,,1,49,2
Adelaide Rd,2026-04-03,2,5,98,false,55,2,,53,3
Adelaide Rd,2026-04-03,3,5,99,false,31,,,31,2
Adelaide Rd,2026-04-03,4,5,100,false,28,,,28,2
Adelaide Rd,2026-04-03,5,5,101,false,39,,1,38,2
Adelaide Rd,2026-04-03,6,5,102,false,118,1,4,113,4
Adelaide Rd,2026-04-03,7,5,103,false,200,,4,196,3
Adelaide Rd,2026-04-03,8,5,104,false,342,16,17,309,4
Adelaide Rd,2026-04-03,9,5,105,false,411,9,12,390,4
Adelaide Rd,2026-04-03,10,5,106,false,520,7,6,507,3
Adelaide Rd,2026-04-03,11,5,107,false,513,8,16,489,3
Adelaide Rd,2026-04-03,12,5,108,false,567,10,10,547,4
Adelaide Rd,2026-04-03,13,5,109,false,562,5,10,547,4
Adelaide Rd,2026-04-03,14,5,110,false,531,16,9,506,4
Adelaide Rd,2026-04-03,15,5,111,false,543,12,16,515,4
Adelaide Rd,2026-04-03,16,5,112,false,552,10,4,538,4
Adelaide Rd,2026-04-03,17,5,113,false,569,13,8,548,4
Adelaide Rd,2026-04-03,18,5,114,false,527,16,4,507,3
Adelaide Rd,2026-04-03,19,5,115,false,372,15,5,352,4
Adelaide Rd,2026-04-03,20,5,116,false,383,24,,359,3
Adelaide Rd,2026-04-03,21,5,117,false,274,,2,272,2
Adelaide Rd,2026-04-03,22,5,118,false,238,,3,235,2
Adelaide Rd,2026-04-03,23,5,119,false,132,1,,131,2
Adelaide Rd,2026-04-04,0,6,120,true,82,,1,81,2
Adelaide Rd,2026-04-04,1,6,121,true,58,,,58,2
Adelaide Rd,2026-04-04,2,6,122,true,46,,,46,2
Adelaide Rd,2026-04-04,3,6,123,true,32,,,32,2
Adelaide Rd,2026-04-04,4,6,124,true,36,,,36,2
Adelaide Rd,2026-04-04,5,6,125,true,45,,,45,2
Adelaide Rd,2026-04-04,6,6,126,true,110,,,110,2
Adelaide Rd,2026-04-04,7,6,127,true,225,,6,219,3
Adelaide Rd,2026-04-04,8,6,128,true,381,14,6,361,4
Adelaide Rd,2026-04-04,9,6,129,true,566,16,14,536,4
Adelaide Rd,2026-04-04,10,6,130,true,711,15,21,675,4
Adelaide Rd,2026-04-04,11,6,131,true,782,21,12,749,4
Adelaide Rd,2026-04-04,12,6,132,true,706,10,7,689,3
Adelaide Rd,2026-04-04,13,6,133,true,744,13,13,718,4
Adelaide Rd,2026-04-04,14,6,134,true,749,6,11,732,4
Adelaide Rd,2026-04-04,15,6,135,true,745,18,10,717,4
Adelaide Rd,2026-04-04,16,6,136,true,676,20,10,646,4
Adelaide Rd,2026-04-04,17,6,137,true,725,13,7,705,3
Adelaide Rd,2026-04-04,18,6,138,true,658,21,1,636,3
Adelaide Rd,2026-04-04,19,6,139,true,472,15,5,452,4
Adelaide Rd,2026-04-04,20,6,140,true,367,6,1,360,3
Adelaide Rd,2026-04-04,21,6,141,true,328,4,2,322,3
Adelaide Rd,2026-04-04,22,6,142,true,259,,3,256,2
Adelaide Rd,2026-04-04,23,6,143,true,205,,2,203,2
Adelaide Rd,2026-04-05,0,7,144,true,108,3,,105,4
Adelaide Rd,2026-04-05,1,7,145,true,80,,2,78,2
Adelaide Rd,2026-04-05,2,7,146,true,45,3,,42,4
Adelaide Rd,2026-04-05,3,7,147,true,37,,,37,2
Adelaide Rd,2026-04-05,4,7,148,true,32,,,32,2
Adelaide Rd,2026-04-05,5,7,149,true,54,,2,52,2
Adelaide Rd,2026-04-05,6,7,150,true,101,1,5,95,3
Adelaide Rd,2026-04-05,7,7,151,true,158,5,4,149,3
Adelaide Rd,2026-04-05,8,7,152,true,239,4,2,233,3
Adelaide Rd,2026-04-05,9,7,153,true,475,10,14,451,4
Adelaide Rd,2026-04-05,10,7,154,true,567,14,13,540,4
Adelaide Rd,2026-04-05,11,7,155,true,595,6,17,572,4
Adelaide Rd,2026-04-05,12,7,156,true,622,7,6,609,4
Adelaide Rd,2026-04-05,13,7,157,true,625,19,6,600,4
Adelaide Rd,2026-04-05,14,7,158,true,518,11,10,497,4
Adelaide Rd,2026-04-05,15,7,159,true,524,13,7,504,4
Adelaide Rd,2026-04-05,16,7,160,true,573,11,4,558,4
Adelaide Rd,2026-04-05,17,7,161,true,517,9,2,506,3
Adelaide Rd,2026-04-05,18,7,162,true,454,9,3,442,3
Adelaide Rd,2026-04-05,19,7,163,true,333,3,1,329,4
Adelaide Rd,2026-04-05,20,7,164,true,283,8,2,273,4
Adelaide Rd,2026-04-05,21,7,165,true,233,1,,232,3
Adelaide Rd,2026-04-05,22,7,166,true,166,,,166,2
Adelaide Rd,2026-04-05,23,7,167,true,106,,1,105,2
Adelaide Rd,2026-04-06,0,1,0,false,39,,,39,2
Adelaide Rd,2026-04-06,1,1,1,false,50,,,50,2
Adelaide Rd,2026-04-06,2,1,2,false,15,,1,14,1
Adelaide Rd,2026-04-06,3,1,3,false,19,,,19,1
Adelaide Rd,2026-04-06,4,1,4,false,23,,,23,2
Adelaide Rd,2026-04-06,5,1,5,false,50,1,,49,3
Adelaide Rd,2026-04-06,6,1,6,false,99,1,4,94,3
