source,location,lat,lon,event_date,event_hour,is_weekend,metric,hits,sev_rank
metlink,Grenada Village - Grenada Drive,-41.20061296312501,174.83013520000904,2026-04-14,21,false,delay_outlier,1,2
metlink,Willowbank Road (near 10),-41.18837357,174.8283271,2026-04-14,21,false,delay_outlier,1,2
metlink,Wellington Road at Arakura Park (near 242),-41.23778308,174.9461651,2026-04-14,21,false,delay_outlier,1,2
metlink,Wellington Road at Arakura Park (near 273),-41.23733295,174.9461518,2026-04-14,21,false,delay_outlier,1,2
metlink,Beazley Avenue (near 110),-41.21731087,174.8211406,2026-04-14,21,false,delay_outlier,1,2
metlink,Middleton Road at Richmond Hill Road,-41.19226393,174.8272429,2026-04-14,21,false,delay_outlier,1,2
metlink,Newlands College - Bracken Road (opposite),-41.21917702999999,174.8227432,2026-04-14,21,false,delay_outlier,1,2
metlink,Main Road Tawa at Redwood Avenue,-41.17761303,174.8252858,2026-04-14,21,false,delay_outlier,1,2
metlink,Bracken Road (near 29),-41.22160414999999,174.8230492,2026-04-14,21,false,delay_outlier,1,2
metlink,Karearea Avenue opposite 51,-41.14308,174.83479,2026-04-14,21,false,delay_outlier,1,2
metlink,Mark Avenue (near 37),-41.21251687,174.8167135,2026-04-14,21,false,delay_outlier,1,2
metlink,Rosetta Road (near 254),-40.92442012,174.97855107,2026-04-14,21,false,delay_outlier,1,2
metlink,Menin Road opposite Miro Road,-40.92801732,174.98205563,2026-04-14,21,false,delay_outlier,1,2
metlink,Ngauranga Gorge (Kiwi Point),-41.23835001,174.80561093,2026-04-14,21,false,delay_outlier,1,2
metlink,Rosetta Road (near 307),-40.92160618,174.9788497,2026-04-14,21,false,delay_outlier,1,2
metlink,Ngauranga - Hutt Road (opposite motorway),-41.24752696,174.8127902,2026-04-14,21,false,delay_outlier,1,2
metlink,Stewart Drive at Loasby Crescent,-41.22185024,174.8188806,2026-04-14,21,false,delay_outlier,1,2
metlink,Raumati Beach Shops - Raumati Road (near 15),-40.91921769,174.98293242,2026-04-14,21,false,delay_outlier,1,2
metlink,Helston Road at Petherick Crescent (near 19),-41.22144724999999,174.8101608,2026-04-14,21,false,delay_outlier,1,2
metlink,Matai Road at William Avenue,-40.93023753,174.9850922,2026-04-14,21,false,delay_outlier,1,2
metlink,Main Road Tawa at Elena Place,-41.17242839,174.82470604,2026-04-14,21,false,delay_outlier,1,2
metlink,Main Road Tawa opposite McLellan Street,-41.1614535,174.8275785,2026-04-14,21,false,delay_outlier,1,2
metlink,Hutt Road at Rangiora Avenue,-41.25552425,174.7967786,2026-04-14,21,false,delay_outlier,1,2
metlink,Mark Avenue (near 193),-41.203776,174.825893,2026-04-14,21,false,delay_outlier,1,2
metlink,Mark Avenue near Paparangi Shops,-41.21403051,174.817829,2026-04-14,21,false,delay_outlier,1,2
metlink,Main Road Tawa at St Francis Xavier School,-41.1792393,174.8249733,2026-04-14,21,false,delay_outlier,1,2
metlink,Porirua Station - Stop C,-41.1379647,174.8432489,2026-04-14,21,false,dwell_outlier,1,3
metlink,Porirua Station - Stop A,-41.1374245,174.8432338,2026-04-14,22,false,dwell_outlier,1,3
metlink,Beazley Avenue (near 110),-41.21731087,174.8211406,2026-04-14,22,false,delay_outlier,1,2
metlink,Porirua Station - Stop C,-41.1379647,174.8432489,2026-04-14,22,false,dwell_outlier,1,3
metlink,Porirua Station - Stop A,-41.1374245,174.8432338,2026-04-14,23,false,dwell_outlier,1,3
metlink,Porirua Station - Stop C,-41.1379647,174.8432489,2026-04-14,23,false,dwell_outlier,1,3
metlink,Island Bay - Reef Street opposite Shorland Park,-41.34293748,174.7707348,2026-04-15,0,false,delay_outlier,1,2
metlink,The Parade (near 103),-41.333008,174.773617,2026-04-15,0,false,delay_outlier,1,2
metlink,Woburn Station,-41.22092182,174.91133467,2026-04-15,6,false,delay_outlier,1,2
metlink,Warspite Avenue (near 461),-41.12088639,174.8689758,2026-04-15,6,false,delay_outlier,2,3
metlink,Aotea Drive at Kahurangi Heights,-41.12753403,174.8645186,2026-04-15,6,false,delay_outlier,1,3
metlink,Martinborough – Town Hall,-41.21875524613425,175.46114027089004,2026-04-15,6,false,delay_outlier,1,2
metlink,Ayton Drive (opposite 31),-41.11042182,174.8920213,2026-04-15,6,false,delay_outlier,1,3
metlink,Leeward Drive at Ensign Lane,-41.11191472,174.8833701,2026-04-15,6,false,delay_outlier,1,3
metlink,Leeward Drive at Mercury Way,-41.10921571,174.8831739,2026-04-15,6,false,delay_outlier,1,3
metlink,Ayton Drive (near 33),-41.11050598,174.892381,2026-04-15,6,false,delay_outlier,1,3
metlink,Warspite Avenue (near 367),-41.12248206,174.87937697,2026-04-15,6,false,delay_outlier,2,3
metlink,Frances Brown Avenue at Queen Charlotte Drive,-41.1269,174.85697,2026-04-15,6,false,delay_outlier,2,3
metlink,Kirton Drive (near 62),-41.11244743,175.03935527,2026-04-15,6,false,delay_outlier,1,3
metlink,Waterloo Station,-41.21394593,174.92116387,2026-04-15,6,false,delay_outlier,1,2
metlink,Omapere Street (near 51),-41.11697,174.88057,2026-04-15,6,false,delay_outlier,1,3
metlink,Frances Brown Avenue (opposite 24),-41.12671,174.85626,2026-04-15,6,false,delay_outlier,1,2
metlink,Ayton Drive (near 78),-41.110035,174.894989,2026-04-15,6,false,delay_outlier,1,2
metlink,Aotea Drive (near 7),-41.12326006,174.8670181,2026-04-15,6,false,delay_outlier,2,3
metlink,Ava Station,-41.21955358999999,174.89200603,2026-04-15,6,false,delay_outlier,1,2
metlink,Aotea Drive opposite Kaimai Place,-41.12876030999999,174.8610986,2026-04-15,6,false,delay_outlier,1,2
metlink,Kirton Drive at Ronald Scott Grove,-41.10948888,175.04112037,2026-04-15,6,false,delay_outlier,1,3
metlink,Warspite Avenue (near 431),-41.12209656,174.8721071,2026-04-15,6,false,delay_outlier,2,3
metlink,Okowai Road at Aotea College,-41.12390838,174.8547673,2026-04-15,6,false,delay_outlier,1,2
metlink,Lord Street (near 72),-41.15935143,174.9871054,2026-04-15,6,false,delay_outlier,1,2
metlink,Aotea Drive at Aspiring Terrace,-41.12353594999999,174.8666686,2026-04-15,6,false,delay_outlier,1,3
metlink,Leeward Drive (near 46),-41.10722528,174.8837124,2026-04-15,6,false,delay_outlier,1,3
metlink,Okowai Road opposite Aotea College,-41.12354441,174.8549953,2026-04-15,6,false,delay_outlier,2,3
metlink,Lyttelton Avenue (opposite New World),-41.13626359,174.8426056,2026-04-15,6,false,delay_outlier,1,3
metlink,Kāpiti Road at Golf Road (near 391),-40.8915554,174.9821547,2026-04-15,6,false,delay_outlier,1,2
metlink,Leeward Drive at Mercury Way (near 71),-41.108976,174.883214,2026-04-15,6,false,delay_outlier,2,3
metlink,Aotea Drive opposite Te Puia Drive,-41.12480604999999,174.866109,2026-04-15,6,false,delay_outlier,1,3
metlink,Percy Kinsman Crescent (near 27),-41.11250656,175.04412459,2026-04-15,6,false,delay_outlier,1,3
metlink,Epuni Station,-41.20750643,174.93031151,2026-04-15,6,false,delay_outlier,1,2
metlink,Leeward Drive at Bosun Terrace (near 25),-41.10689482,174.88651561,2026-04-15,6,false,delay_outlier,2,3
metlink,Warspite Avenue (near 488),-41.120778,174.869163,2026-04-15,6,false,delay_outlier,1,3
metlink,Leeward Drive (near 53),-41.10735803,174.883973,2026-04-15,6,false,delay_outlier,2,3
metlink,Aotea Drive at Nelson Avenue,-41.12789609,174.8644097,2026-04-15,6,false,delay_outlier,2,3
metlink,Omapere Street at Adventure Drive,-41.12187044,174.88197379,2026-04-15,6,false,delay_outlier,2,3
metlink,Kirton Drive at James Nairn Grove,-41.11577,175.03902,2026-04-15,6,false,delay_outlier,1,3
metlink,Spinnaker Drive at Ayton Drive (near 46),-41.10820426,174.8899331,2026-04-15,6,false,delay_outlier,2,3
metlink,Kirton Drive at Riverstone Drive,-41.11894782,175.03831254,2026-04-15,6,false,delay_outlier,1,3
metlink,Omapere Street at Adventure Drive (near 5),-41.12139726,174.8818546,2026-04-15,6,false,delay_outlier,1,3
metlink,Porirua Station - Stop B,-41.1376946,174.8432414,2026-04-15,6,false,delay_outlier,1,3
metlink,Omapere Street (near 82),-41.116922,174.880866,2026-04-15,6,false,delay_outlier,2,3
metlink,Leeward Drive at Venus Place,-41.11280336,174.8841101,2026-04-15,6,false,delay_outlier,2,3
metlink,Ascot Park - Warspite Avenue,-41.12209075,174.8724643,2026-04-15,6,false,delay_outlier,1,3
metlink,Kirton Drive at Percy Kinsman Crescent,-41.11171692,175.04266281,2026-04-15,6,false,delay_outlier,1,2
metlink,Queens Drive at Sutherland Road,-41.3326276,174.7908898,2026-04-15,6,false,delay_outlier,1,2
metlink,Norrie Street opposite Te Rauparaha Park,-41.13225,174.83983,2026-04-15,6,false,delay_outlier,2,3
metlink,Leeward Drive at Bosun Terrace (near 22),-41.10673226,174.8863183,2026-04-15,6,false,delay_outlier,1,3
metlink,Spinnaker Drive at Postgate Drive,-41.11426139,174.8830799,2026-04-15,6,false,delay_outlier,2,3
metlink,Petone Station,-41.22202574,174.86951757,2026-04-15,6,false,delay_outlier,1,2
metlink,Porirua Station - Stop C,-41.1379647,174.8432489,2026-04-15,6,false,dwell_outlier,2,3
metlink,Kirton Drive opposite Grace Nicholls Grove,-41.10900406999999,175.03810963,2026-04-15,6,false,delay_outlier,1,3
metlink,Spinnaker Drive at Hicks Close,-41.11388958,174.8837839,2026-04-15,6,false,delay_outlier,1,3
metlink,Spinnaker Drive at Leeward Drive (near 17),-41.10596909,174.8889163,2026-04-15,6,false,delay_outlier,1,3
metlink,Spinnaker Drive at Leeward Drive (near 26),-41.1061511,174.8888024,2026-04-15,6,false,delay_outlier,2,3
metlink,Warspite Avenue at Conclusion Street,-41.12209549,174.8777055,2026-04-15,6,false,delay_outlier,1,3
metlink,Aotea Drive (near 87),-41.128888,174.86112,2026-04-15,6,false,delay_outlier,2,3
metlink,Taita Station,-41.18038256,174.96084101,2026-04-15,6,false,delay_outlier,1,2
metlink,Queens Drive (near 304),-41.33541677,174.7910858,2026-04-15,6,false,delay_outlier,1,2
metlink,Lyttelton Avenue - at Parumoana Street,-41.13385934,174.8408704,2026-04-15,6,false,delay_outlier,2,3
metlink,Ayton Drive (near 69),-41.11001473,174.8948679,2026-04-15,6,false,delay_outlier,1,3
metlink,Riddiford Street at Newtown Shops (opposite 157),-41.312675,174.779413,2026-04-15,7,false,bunching,1,2
metlink,Wainuiomata Road at Davis Grove (near 109),-41.25920843,174.9361779,2026-04-15,7,false,dwell_outlier,1,2
metlink,Norfolk Street (near 39),-41.24242814,174.948451,2026-04-15,7,false,dwell_outlier,1,3
metlink,RNZ Police College - Papakowhai Road (opposite),-41.12061345,174.8580097,2026-04-15,7,false,dwell_outlier,1,3
metlink,Izard Park - Wilton Road,-41.264384,174.76415,2026-04-15,7,false,dwell_outlier,1,2
metlink,Rangiuru Road at Riverbank Road,-40.75426892,175.1243604,2026-04-15,7,false,dwell_outlier,1,2
metlink,High Street at Mabey Road,-41.19164293,174.9475401,2026-04-15,7,false,delay_outlier,1,2
metlink,Molesworth Street at Partridge Street,-41.17130182999999,174.9625531,2026-04-15,7,false,dwell_outlier,1,2
metlink,Hutt Hospital - High Street,-41.20338,174.92427,2026-04-15,7,false,dwell_outlier,1,2
metlink,Riddiford Street at Hall Street,-41.31110550999999,174.7789518,2026-04-15,7,false,bunching,2,2
metlink,Oriental Parade Opposite Freyberg Pool,-41.29130039999999,174.7898782,2026-04-15,7,false,dwell_outlier,1,2
metlink,Massey University - Wallace Street (opposite),-41.30190388,174.7740434,2026-04-15,7,false,dwell_outlier,1,2
metlink,Seatoun - Hector Street,-41.32536278,174.8346616,2026-04-15,7,false,dwell_outlier,2,2
metlink,Lennel Road at Lower Watt Street,-41.264519,174.7801934,2026-04-15,7,false,bunching,1,2
metlink,Rongotai Road at Bay Road,-41.31779086,174.7948019,2026-04-15,7,false,dwell_outlier,1,3
metlink,Kilbirnie Crescent at Childers Terrace,-41.31603037,174.7937765,2026-04-15,7,false,bunching,1,2
metlink,Broadway opposite Crawford Green,-41.32526068,174.81450421,2026-04-15,7,false,delay_outlier,1,2
metlink,Te Pene Avenue at Niblick Lane,-41.10853247,174.8362326,2026-04-15,7,false,dwell_outlier,1,2
metlink,Johnsonville - Stop A,-41.22281499999999,174.80502,2026-04-15,7,false,delay_outlier,1,2
metlink,Glenmore Street at Kelburn Viaduct,-41.28783562,174.7575408,2026-04-15,7,false,delay_outlier,1,3
metlink,Warspite Avenue (near 461),-41.12088639,174.8689758,2026-04-15,7,false,delay_outlier,2,2
metlink,Warspite Avenue at Penguin Grove (near 335),-41.12465396,174.8809947,2026-04-15,7,false,delay_outlier,1,2
metlink,Hobart Street at Devonshire Road,-41.32175367,174.81332689,2026-04-15,7,false,dwell_outlier,1,2
metlink,Onepu Road at Endeavour Street (near 96),-41.32311679,174.79538094,2026-04-15,7,false,dwell_outlier,1,2
metlink,Waddington Drive at Hamerton Street,-41.20418345,174.9409947,2026-04-15,7,false,delay_outlier,2,2
metlink,Victory Crescent (near 85) (stopping area),-41.16065889908138,174.8246742800978,2026-04-15,7,false,delay_outlier,1,3
metlink,Wise Street at Derwent Street (near 30),-41.251548,174.951271,2026-04-15,7,false,dwell_outlier,1,2
metlink,Lennel Road at Moorhouse Street,-41.26258433999999,174.7771565,2026-04-15,7,false,delay_outlier,1,2
metlink,Hikurangi Street at Fergusson Intermediate School,-41.12738549,175.0380782,2026-04-15,7,false,dwell_outlier,1,3
metlink,Cockayne Road opposite Quetta Street,-41.2524067,174.7771193,2026-04-15,7,false,dwell_outlier,1,2
metlink,The Terrace at Salamanca Road,-41.2892366,174.7719088,2026-04-15,7,false,delay_outlier,1,2
metlink,Waiwhetu Road at Naenae Road (near 368),-41.20581025,174.935318,2026-04-15,7,false,delay_outlier,2,2
metlink,Wilton Road at Blackbridge Road,-41.2616407,174.76699969,2026-04-15,7,false,dwell_outlier,1,2
metlink,Michael Road (near 47),-40.88341347,174.999833,2026-04-15,7,false,dwell_outlier,1,3
metlink,Ngaio Gorge Road (opposite 65),-41.256645,174.775596,2026-04-15,7,false,dwell_outlier,1,2
metlink,Wellington Regional Aquatic Centre (opposite),-41.31503208,174.7929168,2026-04-15,7,false,bunching,2,3
metlink,Major Drive at Viscount Grove (near 27),-41.18682433,174.9287971,2026-04-15,7,false,dwell_outlier,1,2
metlink,Waddington Drive at Hay Street,-41.20304194,174.9605199,2026-04-15,7,false,delay_outlier,2,2
metlink,Oakleigh Street at Dowse Drive,-41.20184377,174.8811765,2026-04-15,7,false,dwell_outlier,1,2
metlink,Warspite Avenue at Calliope Park,-41.13788121999999,174.8707689,2026-04-15,7,false,delay_outlier,1,2
metlink,Lambton Quay North - Stop C,-41.28013615821343,174.77596748760553,2026-04-15,7,false,dwell_outlier,1,2
metlink,Woodman Drive (near 55) (stopping area),-41.1670120220006,174.8378809814134,2026-04-15,7,false,delay_outlier,1,2
metlink,Mungavin Avenue at Gear Terrace (near 41),-41.13988066,174.8529535,2026-04-15,7,false,delay_outlier,1,3
metlink,Elizabeth Street at Kent Terrace,-41.2958177,174.7831941,2026-04-15,7,false,bunching,1,3
metlink,Crawford Road at Kilbirnie Tennis Club,-41.315993,174.790882,2026-04-15,7,false,dwell_outlier,3,3
metlink,Omapere Street at Adventure Drive,-41.12187044,174.88197379,2026-04-15,7,false,delay_outlier,1,3
metlink,Constable Street at Coromandel Street,-41.31269776,174.7866408,2026-04-15,7,false,dwell_outlier,2,2
metlink,Wise Street at Russell Road,-41.24797542,174.9506447,2026-04-15,7,false,dwell_outlier,1,2
metlink,Warspite Avenue (near 115),-41.13601861,174.8745284,2026-04-15,7,false,delay_outlier,1,3
metlink,Tweed Road at Ness Grove (near 41),-41.11509058023563,174.8637751888066,2026-04-15,7,false,delay_outlier,1,2
metlink,Onepu Road at Cruickshank Street,-41.32075882,174.7953439,2026-04-15,7,false,bunching,1,2
metlink,Redwood Station,-41.17494090999999,174.82713836,2026-04-15,7,false,delay_outlier,1,2
metlink,Karori Tunnel - Stop A,-41.28703440999999,174.7569222,2026-04-15,7,false,delay_outlier,1,3
metlink,Leeward Drive at Mercury Way,-41.10921571,174.8831739,2026-04-15,7,false,dwell_outlier,1,2
metlink,Maungaraki Road at Otamarau Grove (near 1),-41.20384136,174.8746742,2026-04-15,7,false,dwell_outlier,1,3
metlink,Te Pene Avenue at Piko Street (near 125),-41.11660137,174.8386014,2026-04-15,7,false,delay_outlier,1,2
metlink,Wellington Station - Stop E,-41.27843080528736,174.77891571572775,2026-04-15,7,false,dwell_outlier,3,2
metlink,Ngauranga Station,-41.249038,174.813013,2026-04-15,7,false,delay_outlier,1,2
metlink,Manners Street at Willis Street,-41.28955074999999,174.7749028,2026-04-15,7,false,bunching,3,3
metlink,Waddington Drive opposite Burke Grove (near 64),-41.20581952,174.9454559,2026-04-15,7,false,delay_outlier,1,2
metlink,Holy Family School - Mungavin Avenue,-41.14031142,174.8597571,2026-04-15,7,false,delay_outlier,1,3
metlink,Strathmore Park Shops - Broadway,-41.32459439,174.8206604,2026-04-15,7,false,dwell_outlier,1,3
metlink,Wilton Park - Wilton Road (near 185),-41.269664,174.755184,2026-04-15,7,false,dwell_outlier,1,2
metlink,Rongotai Road at Salek Street,-41.31915122,174.8010692,2026-04-15,7,false,bunching,2,3
metlink,Dimock Street (near 141),-41.09915275,174.84253321,2026-04-15,7,false,delay_outlier,1,2
metlink,Kupe Street at Moxham Avenue,-41.31000594,174.7922648,2026-04-15,7,false,bunching,4,3
metlink,Homebush Road at Benares Street,-41.24682841,174.80680484,2026-04-15,7,false,dwell_outlier,1,3
metlink,The Terrace at Aurora Terrace (near 70),-41.28135570896529,174.7750696669996,2026-04-15,7,false,dwell_outlier,1,2
metlink,Box Hill Station,-41.24601334,174.78875658,2026-04-15,7,false,dwell_outlier,1,3
metlink,Park Street (near 7),-41.27150146,174.7771596,2026-04-15,7,false,bunching,1,2
metlink,Helston Road at Petherick Crescent (near 19),-41.22144724999999,174.8101608,2026-04-15,7,false,dwell_outlier,1,3
metlink,Talavera - Cable Car Station,-41.28479274,174.77128539,2026-04-15,7,false,dwell_outlier,1,2
metlink,Molesworth Street at Parliament,-41.27851311,174.7780663,2026-04-15,7,false,bunching,1,2
metlink,Glenmore Street (opposite 100),-41.28353095,174.7622016,2026-04-15,7,false,bunching,1,3
metlink,Karori Road (near 381),-41.28698,174.72676,2026-04-15,7,false,bunching,1,3
metlink,Ohariu Road opposite Johnsonville School,-41.21837468999999,174.8050659,2026-04-15,7,false,delay_outlier,1,2
metlink,High Street at Partridge Street,-41.17325804,174.964042,2026-04-15,7,false,delay_outlier,1,2
metlink,Brooklyn Village - Cleveland Street,-41.30530662999999,174.7636241,2026-04-15,7,false,dwell_outlier,1,2
metlink,Holborn Drive (near 172),-41.16946336,174.9752526,2026-04-15,7,false,dwell_outlier,1,3
metlink,Oxford Terrace at Roberts Street (near 156),-41.20271120999999,174.9374926,2026-04-15,7,false,dwell_outlier,1,3
metlink,Mysore Street (near 14),-41.25042003,174.7832716,2026-04-15,7,false,dwell_outlier,1,3
metlink,Middleton Road (near 76),-41.21594955,174.8103671,2026-04-15,7,false,delay_outlier,1,2
metlink,The Parade at Island Bay Shops,-41.33443014,174.7733723,2026-04-15,7,false,dwell_outlier,2,2
metlink,Furlong Crescent at Edington Grove,-41.20984550997102,174.79971785992365,2026-04-15,7,false,delay_outlier,1,2
metlink,Queens Drive at Riddiford Gardens,-41.21170584,174.9004242,2026-04-15,7,false,dwell_outlier,1,2
metlink,Karearea Avenue (near 1),-41.14341,174.83799,2026-04-15,7,false,dwell_outlier,1,3
metlink,Hutchison Road - Stop B,-41.30716511,174.77616395,2026-04-15,7,false,dwell_outlier,1,3
metlink,Kenmore Street at Horokiwi Road (near 101),-41.22355464999999,174.8250122,2026-04-15,7,false,dwell_outlier,1,3
metlink,Te Moana Road (near 397),-40.87961,175.05252,2026-04-15,7,false,dwell_outlier,1,2
metlink,Jackson Street at Te Puni Street (eastbound),-41.22291351,174.8705664,2026-04-15,7,false,dwell_outlier,1,3
metlink,Warspite Avenue (near 183),-41.1323261,174.8800226,2026-04-15,7,false,delay_outlier,1,2
metlink,Grosvenor Terrace at Orchard Street steps,-41.26695547,174.7799014,2026-04-15,7,false,bunching,1,2
metlink,Worser Bay - Marine Parade (opposite 185),-41.31463618,174.827639,2026-04-15,7,false,dwell_outlier,2,3
metlink,Adelaide Road at Drummond St,-41.30482,174.77856,2026-04-15,7,false,dwell_outlier,1,3
metlink,Dimock Street (near 71),-41.10398193999999,174.8447988,2026-04-15,7,false,delay_outlier,1,2
metlink,Omapere Street (near 82),-41.116922,174.880866,2026-04-15,7,false,delay_outlier,1,2
metlink,Oriel Avenue (near 8) (stopping area),-41.18294972258265,174.82113259759774,2026-04-15,7,false,delay_outlier,1,2
metlink,Kanpur Road at Nalanda Crescent,-41.23397183,174.7926086,2026-04-15,7,false,dwell_outlier,1,2
metlink,Moxham Avenue near Goa Street,-41.30863,174.7924831,2026-04-15,7,false,bunching,1,3
metlink,Crawford Road opposite Wellington Road,-41.31346537999999,174.7894094,2026-04-15,7,false,bunching,1,2
metlink,Johnsonville Road (near 147),-41.226381,174.807243,2026-04-15,7,false,dwell_outlier,2,2
metlink,Leeward Drive at Venus Place,-41.11280336,174.8841101,2026-04-15,7,false,delay_outlier,1,2
metlink,Hill Road (near 133),-41.18467269,174.9174072,2026-04-15,7,false,dwell_outlier,1,3
metlink,Molesworth Street - Cathedral,-41.27622,174.77772,2026-04-15,7,false,dwell_outlier,2,2
metlink,Middleton Road at Churton Drive (near 122),-41.21395193,174.8113855,2026-04-15,7,false,delay_outlier,1,2
metlink,Taranaki Street at Abel Smith Street,-41.29718895,174.7760654,2026-04-15,7,false,dwell_outlier,4,3
metlink,Naenae College - High Street (near 899),-41.19618707,174.9398044,2026-04-15,7,false,dwell_outlier,2,2
metlink,Kings Crescent at Pretoria Street (near 85),-41.20806553,174.9135579,2026-04-15,7,false,dwell_outlier,1,3
metlink,Mansfield Street at Roy Street (near 311),-41.31882327,174.78150336,2026-04-15,7,false,dwell_outlier,2,2
metlink,Marsden Village - Karori Road,-41.28229753,174.74606751,2026-04-15,7,false,dwell_outlier,2,3
metlink,The Ridgeway (near 111),-41.31679402,174.76504073,2026-04-15,7,false,delay_outlier,1,2
metlink,Porirua Station - Stop C,-41.1379647,174.8432489,2026-04-15,7,false,dwell_outlier,4,3
metlink,Lambton Quay North - Stop B,-41.27987181161021,174.7762726064689,2026-04-15,7,false,bunching,1,2
metlink,Marsden Street at Bridge Street,-41.21194882,174.8966144,2026-04-15,7,false,delay_outlier,1,2
metlink,The Terrace at Aurora Terrace (near 85),-41.28143003217823,174.7751013542103,2026-04-15,7,false,dwell_outlier,1,3
metlink,Hornsey Road (near 65),-41.32945866,174.7868743,2026-04-15,7,false,delay_outlier,1,2
metlink,Lyttelton Avenue - at Parumoana Street,-41.13385934,174.8408704,2026-04-15,7,false,delay_outlier,1,2
metlink,Mills Road opposite Vennell Street,-41.31391919,174.76565605,2026-04-15,7,false,delay_outlier,1,2
metlink,Tinakori Road opposite St Mary Street,-41.27928496,174.7688933,2026-04-15,7,false,bunching,1,3
metlink,Oriel Avenue (near 88) (stopping area),-41.17787359234943,174.81644532381472,2026-04-15,7,false,delay_outlier,1,2
metlink,Hutt Hospital - High Street (opposite),-41.20324999999999,174.92443,2026-04-15,7,false,delay_outlier,1,2
metlink,Tweed Road at Langwell Place,-41.11707611015877,174.86156382740015,2026-04-15,7,false,dwell_outlier,1,3
metlink,Naenae College - High Street,-41.19655321,174.9394575,2026-04-15,7,false,dwell_outlier,1,2
metlink,Stokes Valley Road opposite Kamahi Street,-41.18797784,174.9828439,2026-04-15,7,false,dwell_outlier,1,2
metlink,Lyttelton Avenue at Walton Leigh Avenue,-41.13783999999999,174.842461,2026-04-15,7,false,delay_outlier,1,2
metlink,Whitireia Polytechnic - Titahi Bay Road,-41.1254551,174.8369426,2026-04-15,7,false,delay_outlier,1,2
metlink,Sutherland Road at Queens Drive,-41.33272135,174.7906534,2026-04-15,7,false,dwell_outlier,1,2
metlink,Park Street at Burnell Avenue,-41.27132138999999,174.7771548,2026-04-15,7,false,delay_outlier,1,2
metlink,Richard Street (near 2),-41.10259728,174.83660018,2026-04-15,7,false,delay_outlier,1,2
metlink,Mark Avenue (near 40),-41.21232928,174.8171855,2026-04-15,7,false,dwell_outlier,1,3
metlink,Ohariu Road at Hallewell Crescent,-41.21715158,174.8026465,2026-04-15,7,false,delay_outlier,2,2
metlink,Taita Station - High Street - Stop B,-41.17955244,174.96094477,2026-04-15,7,false,delay_outlier,1,2
metlink,Wellington Hospital - Stop B,-41.30877386,174.7782912,2026-04-15,7,false,dwell_outlier,5,3
metlink,Grant Road (opposite 24),-41.2685269054114,174.77901212865922,2026-04-15,7,false,delay_outlier,1,2
metlink,Kenepuru Hospital - Ambulance Drive,-41.14640371,174.8337142,2026-04-15,7,false,dwell_outlier,1,2
metlink,Karori Road at St Teresa's School,-41.28556869,174.7347914,2026-04-15,7,false,bunching,1,3
metlink,Darlington Road (near 64),-41.3094723,174.82481409,2026-04-15,7,false,dwell_outlier,1,2
metlink,Wellington Road at Dublin Street,-41.24683411,174.9435696,2026-04-15,7,false,dwell_outlier,1,2
metlink,Teoti Street (near 14),-40.90065863,174.981833,2026-04-15,7,false,dwell_outlier,1,2
metlink,Warspite Avenue (near 165),-41.13395251,174.8797116,2026-04-15,7,false,dwell_outlier,2,2
metlink,Lambton Central - Stop A,-41.2826661966511,174.7756664663638,2026-04-15,7,false,bunching,2,3
metlink,High Street opposite Park Avenue (near 847),-41.19831991,174.9361706,2026-04-15,7,false,delay_outlier,1,2
metlink,Chaytor Street opposite Joll Street,-41.28253895999999,174.75247727,2026-04-15,7,false,dwell_outlier,2,3
metlink,Riddiford Street near Donald Mclean Street,-41.31576512,174.7805122,2026-04-15,7,false,delay_outlier,1,3
metlink,Mungavin Avenue (near 69),-41.14128091,174.8554951,2026-04-15,7,false,delay_outlier,1,3
metlink,Glenmore Street (near 147),-41.2855592,174.7591515,2026-04-15,7,false,bunching,1,3
metlink,Victoria Street (near 64),-41.21377101,174.8953549,2026-04-15,7,false,dwell_outlier,1,3
metlink,Karori - Karori Road,-41.2883212,174.72390033,2026-04-15,7,false,bunching,2,3
metlink,High Street at Biddle Crescent,-41.17572126,174.9622082,2026-04-15,7,false,delay_outlier,1,2
metlink,Lauderdale Road (near 12),-41.11076989,174.8707134,2026-04-15,7,false,delay_outlier,1,2
metlink,Leeward Drive (near 53),-41.10735803,174.883973,2026-04-15,7,false,delay_outlier,1,2
metlink,Linden Station - Collins Avenue opposite Hinau Street,-41.1576559291114,174.83300463902918,2026-04-15,7,false,delay_outlier,1,2
metlink,Oriel Avenue (near 28) (stopping area),-41.18266139258859,174.81864558923002,2026-04-15,7,false,delay_outlier,1,2
metlink,Glenmore Street at The Rigi,-41.28575021999999,174.7584401,2026-04-15,7,false,delay_outlier,1,2
metlink,High Street at Thornycroft Avenue (near 773),-41.20182106,174.9315034,2026-04-15,7,false,delay_outlier,1,2
metlink,Hataitai - Stop A,-41.3039399,174.793724,2026-04-15,7,false,bunching,3,3
metlink,Main Road Tawa opposite Sunrise Boulevard,-41.18356281,174.8249741,2026-04-15,7,false,dwell_outlier,1,2
metlink,Westchester Drive opposite Halswater Drive,-41.20618988999999,174.80356642,2026-04-15,7,false,dwell_outlier,1,3
metlink,Plateau Road (near 111),-41.09603304,175.1378383,2026-04-15,7,false,delay_outlier,1,2
metlink,Trust Porirua Park - Mungavin Avenue (opposite),-41.14297234,174.8567343,2026-04-15,7,false,delay_outlier,1,3
