ANOMALY_ID,DETECTOR,DETECTOR_NAME,SERVICE_DATE,EVENT_HOUR,DAY_NAME,ENTITY_TYPE,ROUTE_ID,ROUTE_SHORT_NAME,MODE,STOP_ID,STOP_NAME,STOP_LAT,STOP_LON,OBSERVED_VALUE,EXPECTED_VALUE,SCORE,SEVERITY,DETAIL
D01|25__1__136__TZM__213__6__213__6_20260823|20260414|39,D01,delay_outlier,2026-04-14,13,Tuesday,STOP_EVENT,250,25,BUS,5942,Moana Road (near 15),-41.28823219,174.7551631,290.0,36.5,3.026,MEDIUM,25 at Moana Road (near 15) ran 290s vs typical 37.0s
D01|290__0__133__UZM__4058__4058_20260823|20260402|22,D01,delay_outlier,2026-04-02,19,Thursday,STOP_EVENT,2900,290,BUS,1738,Rangiuru Road at Riverbank Road,-40.75426892,175.1243604,198.0,32.0,3.026,MEDIUM,290 at Rangiuru Road at Riverbank Road ran 198s vs typical 32.0s
D01|57__0__103__MNM__3072__1__3072__1_20260823|20260429|4,D01,delay_outlier,2026-04-29,16,Wednesday,STOP_EVENT,570,57,BUS,5008,Willis Street at Grand Arcade,-41.28674127,174.7760208,219.0,53.0,3.026,MEDIUM,57 at Willis Street at Grand Arcade ran 219s vs typical 53.0s
D01|29__1__414__TZM__206__2__206__2_20260719|20260411|10,D01,delay_outlier,2026-04-11,14,Saturday,STOP_EVENT,290,29,BUS,7143,Frobisher Street opposite Murchison Street,-41.3373516,174.7649665,175.0,9.0,3.026,MEDIUM,29 at Frobisher Street opposite Murchison Street ran 175s vs typical 9.0s
D01|441__0__103__TZM__318__4__318__4_20260823|20260428|14,D01,delay_outlier,2026-04-28,14,Tuesday,STOP_EVENT,4410,441,OTHER,2736,Joseph Banks Drive at The Masthead (near 51),-41.10826015,174.9083937,172.0,6.0,3.026,MEDIUM,441 at Joseph Banks Drive at The Masthead (near 51) ran 172s vs typical 6.0s
D01|160__1__150__TZM__612__1__612__1_20260823|20260408|33,D01,delay_outlier,2026-04-08,16,Wednesday,STOP_EVENT,1600,160,BUS,9955,Mohaka Street (near 29),-41.24754303,174.9335658,234.0,68.0,3.026,MEDIUM,160 at Mohaka Street (near 29) ran 234s vs typical 68.0s
D01|110__1__172__TZM__430__2__430__2_20260823|20260415|38,D01,delay_outlier,2026-04-15,14,Wednesday,STOP_EVENT,1100,110,BUS,8237,Reynolds Street at Pearce Crescent,-41.17887951,174.95658,288.0,39.0,3.026,MEDIUM,110 at Reynolds Street at Pearce Crescent ran 288s vs typical 39.0s
D01|110__1__176__TZM__516__1__516__1_20260823|20260428|38,D01,delay_outlier,2026-04-28,15,Tuesday,STOP_EVENT,1100,110,BUS,8237,Reynolds Street at Pearce Crescent,-41.17887951,174.95658,288.0,39.0,3.026,MEDIUM,110 at Reynolds Street at Pearce Crescent ran 288s vs typical 39.0s
D02|1__1__204__TZM__113__6__113__6_20260823|20260430|6126,D02,bunching,2026-04-30,14,Thursday,HEADWAY,10,1,BUS,6126,Adelaide Road (near 543),-41.32383999999999,174.77516,103.0,423.0,3.026,MEDIUM,1 bunched at Adelaide Road (near 543): 103s gap vs 423s scheduled
D01|170__0__457__TZM__416__416_20260719|20260404|2,D01,delay_outlier,2026-04-04,19,Saturday,STOP_EVENT,1700,170,BUS,9132,Cornwall Street at Memorial Place,-41.21075355,174.9089845,165.0,3.5,3.026,MEDIUM,170 at Cornwall Street at Memorial Place ran 165s vs typical 4.0s
D01|14__1__750__NBM__2__4__2__4_20260719|20260405|7,D01,delay_outlier,2026-04-05,20,Sunday,STOP_EVENT,140,14,BUS,4129,Wilton Road (near 74),-41.26622588,174.7629299,176.0,14.5,3.026,MEDIUM,14 at Wilton Road (near 74) ran 176s vs typical 15.0s
D01|290__0__101__UZM__4050__4050_20260823|20260420|9,D01,delay_outlier,2026-04-20,6,Monday,STOP_EVENT,2900,290,BUS,1751,Moana Street (near 61),-40.737295,175.117691,179.0,17.5,3.026,MEDIUM,290 at Moana Street (near 61) ran 179s vs typical 18.0s
D01|220__0__181__TZM__303__7__303__7_20260823|20260401|41,D01,delay_outlier,2026-04-01,16,Wednesday,STOP_EVENT,2200,220,BUS,2841,Richard Street (near 28),-41.10258451,174.8364241,391.0,68.0,3.026,MEDIUM,220 at Richard Street (near 28) ran 391s vs typical 68.0s
D02|2__0__167__NBM__27__3__27__3_20260823|20260416|5006,D02,bunching,2026-04-16,10,Thursday,HEADWAY,20,2,BUS,5006,Manners Street at Willis Street,-41.28955074999999,174.7749028,85.0,349.0,3.026,MEDIUM,2 bunched at Manners Street at Willis Street: 85s gap vs 349s scheduled
D01|57__1__110__MNM__3171__1__3171__1_20260823|20260428|9,D01,delay_outlier,2026-04-28,7,Tuesday,STOP_EVENT,570,57,BUS,3540,Newlands Road at Pukehuia Park,-41.22385876,174.8228732,275.0,35.0,3.026,MEDIUM,57 at Newlands Road at Pukehuia Park ran 275s vs typical 35.0s
D01|3__0__235__NBM__3__2__3__2_20260823|20260415|25,D01,delay_outlier,2026-04-15,18,Wednesday,STOP_EVENT,30,3,BUS,6330,Onepu Road at Lyall Bay Shops (near 145),-41.32612,174.79543,268.0,28.0,3.026,MEDIUM,3 at Onepu Road at Lyall Bay Shops (near 145) ran 268s vs typical 28.0s
D01|14__0__207__NBM__93__1__93__1_20260823|20260416|36,D01,delay_outlier,2026-04-16,16,Thursday,STOP_EVENT,140,14,BUS,5111,Molesworth Street at Parliament,-41.27851311,174.7780663,288.0,48.0,3.026,MEDIUM,14 at Molesworth Street at Parliament ran 288s vs typical 48.0s
D01|290__0__113__UZM__4050__4050_20260823|20260421|47,D01,delay_outlier,2026-04-21,8,Tuesday,STOP_EVENT,2900,290,BUS,1716,Freemans Road at Te Manuao Road,-40.75936427,175.1700119,348.0,29.5,3.026,MEDIUM,290 at Freemans Road at Te Manuao Road ran 348s vs typical 30.0s
D01|120__1__190__TZM__409__4__409__4_20260823|20260407|24,D01,delay_outlier,2026-04-07,16,Tuesday,STOP_EVENT,1200,120,BUS,8229,High Street at Gordon Street,-41.19423821,174.943205,384.0,70.0,3.026,MEDIUM,120 at High Street at Gordon Street ran 384s vs typical 70.0s
D01|1__1__126__TZM__228__1__228__1_20260823|20260410|28,D01,delay_outlier,2026-04-10,8,Friday,STOP_EVENT,10,1,BUS,5498,Thorndon Quay - Capital Gateway,-41.27646,174.7813,361.0,47.0,3.026,MEDIUM,1 at Thorndon Quay - Capital Gateway ran 361s vs typical 47.0s
D01|4__1__726__NBM__12__1__12__1_20260719|20260425|27,D01,delay_outlier,2026-04-25,11,Saturday,STOP_EVENT,40,4,BUS,7019,Riddiford Street at Newtown Shops (opposite 157),-41.312675,174.779413,180.0,23.0,3.026,MEDIUM,4 at Riddiford Street at Newtown Shops (opposite 157) ran 180s vs typical 23.0s
D01|160__0__147__TZM__601__5__601__5_20260823|20260414|24,D01,delay_outlier,2026-04-14,16,Tuesday,STOP_EVENT,1600,160,BUS,9967,Wellington Road at Hamstead Street,-41.24077613,174.9449413,361.0,47.0,3.026,MEDIUM,160 at Wellington Road at Hamstead Street ran 361s vs typical 47.0s
D02|1__1__234__TZM__216__6__216__6_20260823|20260408|6012,D02,bunching,2026-04-08,17,Wednesday,HEADWAY,10,1,BUS,6012,Kent Terrace at Pirie Street,-41.29689238999999,174.78244985,143.0,587.0,3.026,MEDIUM,1 bunched at Kent Terrace at Pirie Street: 143s gap vs 587s scheduled
D01|2__0__833__NBM__19__19_20260719|20260405|47,D01,delay_outlier,2026-04-05,18,Sunday,STOP_EVENT,20,2,BUS,5323,Karori Road (near 93),-41.28146038,174.7503247,260.0,29.0,3.025,MEDIUM,2 at Karori Road (near 93) ran 260s vs typical 29.0s
D01|1__0__731__TZM__109__1__109__1_20260719|20260425|41,D01,delay_outlier,2026-04-25,12,Saturday,STOP_EVENT,10,1,BUS,3016,Branscombe Street (near 5),-41.21590044,174.8020157,-90.0,62.5,-3.025,MEDIUM,1 at Branscombe Street (near 5) ran -90s vs typical 63.0s
D01|22__0__222__NBM__86__86_20260823|20260421|39,D01,delay_outlier,2026-04-21,16,Tuesday,STOP_EVENT,220,22,BUS,5418,Clutha Avenue at Nicholson Road (near 6),-41.24780092999999,174.7895256,373.0,68.0,3.025,MEDIUM,22 at Clutha Avenue at Nicholson Road (near 6) ran 373s vs typical 68.0s
D01|HVH__0__124__TZM__Rail_BRT_-_Sat_Full_(HVL)_20260719|20260411|7,D01,delay_outlier,2026-04-11,12,Saturday,STOP_EVENT,57,HVH,BUS,8289,Naenae Station (bus stop),-41.19850918,174.9463127,161.0,8.5,3.025,MEDIUM,HVH at Naenae Station (bus stop) ran 161s vs typical 9.0s
D01|31x__1__104__NBM__50__5__50__5_20260823|20260424|21,D01,delay_outlier,2026-04-24,7,Friday,STOP_EVENT,310,31x,BUS,5010,Lambton Quay at Cable Car Lane,-41.283856,174.775378,342.0,37.0,3.025,MEDIUM,31x at Lambton Quay at Cable Car Lane ran 342s vs typical 37.0s
D01|110__0__733__TZM__505__505_20260719|20260425|1,D01,delay_outlier,2026-04-25,16,Saturday,STOP_EVENT,1100,110,BUS,9002,Jackson Street at Te Puni Street (eastbound),-41.22291351,174.8705664,175.0,22.5,3.025,MEDIUM,110 at Jackson Street at Te Puni Street (eastbound) ran 175s vs typical 23.0s
D01|130__1__104__TZM__411__4__411__4_20260823|20260417|34,D01,delay_outlier,2026-04-17,7,Friday,STOP_EVENT,1300,130,BUS,8155,Randwick Road opposite Moera Shops,-41.22711201,174.9056426,338.0,33.0,3.025,MEDIUM,130 at Randwick Road opposite Moera Shops ran 338s vs typical 33.0s
D01|1__0__739__TZM__204__1__204__1_20260719|20260427|41,D01,delay_outlier,2026-04-27,13,Monday,STOP_EVENT,10,1,BUS,3016,Branscombe Street (near 5),-41.21590044,174.8020157,-90.0,62.5,-3.025,MEDIUM,1 at Branscombe Street (near 5) ran -90s vs typical 63.0s
D01|HVL__1__3841__RAIL__Rail_SaSu_+_Hol_20260719|20260403|0,D01,delay_outlier,2026-04-03,14,Friday,STOP_EVENT,5,HVL,RAIL,UPPE,Upper Hutt Station,-41.12623233,175.07031754,-49.0,11.5,-3.025,MEDIUM,HVL at Upper Hutt Station ran -49s vs typical 12.0s
D01|KPL__0__6456__RAIL__Rail_SaSu_+_Hol_20260719|20260411|6,D01,delay_outlier,2026-04-11,17,Saturday,STOP_EVENT,2,KPL,RAIL,PORI2,Porirua Station,-41.13757034999999,174.84327366,-50.0,10.5,-3.025,MEDIUM,KPL at Porirua Station ran -50s vs typical 11.0s
D01|N8__1__102__NBM__4__4__4__4_20260719|20260427|0,D01,delay_outlier,2026-04-27,2,Monday,STOP_EVENT,9918,N8,BUS,8115,Lower Hutt - Queensgate - Stop B,-41.21001240999999,174.9047884,-45.0,15.5,-3.025,MEDIUM,N8 at Lower Hutt - Queensgate - Stop B ran -45s vs typical 16.0s
D02|1__0__241__TZM__212__6__212__6_20260823|20260428|5010,D02,bunching,2026-04-28,17,Tuesday,HEADWAY,10,1,BUS,5010,Lambton Quay at Cable Car Lane,-41.283856,174.775378,78.0,320.0,3.025,MEDIUM,1 bunched at Lambton Quay at Cable Car Lane: 78s gap vs 320s scheduled
D02|2__0__275__NBM__43__4__43__4_20260823|20260420|7213,D02,bunching,2026-04-20,17,Monday,HEADWAY,20,2,BUS,7213,Brougham Street at Elizabeth Street,-41.29674489,174.78527026,39.0,160.0,3.025,MEDIUM,2 bunched at Brougham Street at Elizabeth Street: 39s gap vs 160s scheduled
D01|621__0__101__NBM__23__3__23__3_20260823|20260429|16,D01,delay_outlier,2026-04-29,16,Wednesday,STOP_EVENT,6210,621,OTHER,6224,Kilbirnie - Stop A,-41.31716999999999,174.79587,-90.0,58.0,-3.025,MEDIUM,621 at Kilbirnie - Stop A ran -90s vs typical 58.0s
D01|1__0__781__TZM__102__1__102__1_20260719|20260425|23,D01,delay_outlier,2026-04-25,18,Saturday,STOP_EVENT,10,1,BUS,5010,Lambton Quay at Cable Car Lane,-41.283856,174.775378,168.0,20.0,3.025,MEDIUM,1 at Lambton Quay at Cable Car Lane ran 168s vs typical 20.0s
D01|828__1__100__TZM__437__1__437__1_20260823|20260421|33,D01,delay_outlier,2026-04-21,8,Tuesday,STOP_EVENT,8280,828,OTHER,8303,Holborn Drive at Stokes Valley Road,-41.16400436,174.9836703,-90.0,58.0,-3.025,MEDIUM,828 at Holborn Drive at Stokes Valley Road ran -90s vs typical 58.0s
D01|120__1__188__TZM__412__8__412__8_20260823|20260415|21,D01,delay_outlier,2026-04-15,16,Wednesday,STOP_EVENT,1200,120,BUS,8249,High Street at Burcham Street (near 1112),-41.18656216,174.9550203,365.0,69.0,3.025,MEDIUM,120 at High Street at Burcham Street (near 1112) ran 365s vs typical 69.0s
D01|14__1__418__NBM__32__2__32__2_20260719|20260411|17,D01,delay_outlier,2026-04-11,12,Saturday,STOP_EVENT,140,14,BUS,4118,Grosvenor Terrace (near 22),-41.26596307,174.77994415,-80.0,68.0,-3.025,MEDIUM,14 at Grosvenor Terrace (near 22) ran -80s vs typical 68.0s
D09|620285886394007551|202604061330,D09,cluster_shock,2026-04-06,13,Monday,CELL,,,BUS,,,,,84.0,10.0,3.025,MEDIUM,cell median delay 84.0s vs baseline 10.0s across 6 trips on 3 routes
D01|775__0__101__TZM__135__2__135__2_20260823|20260428|23,D01,delay_outlier,2026-04-28,15,Tuesday,STOP_EVENT,7750,775,OTHER,6142,Frobisher Street (near 75),-41.33952158999999,174.7644276,-86.0,62.0,-3.025,MEDIUM,775 at Frobisher Street (near 75) ran -86s vs typical 62.0s
D01|210__0__131__TZM__316__2__316__2_20260823|20260415|3,D01,delay_outlier,2026-04-15,16,Wednesday,STOP_EVENT,2100,210,BUS,2008,Lyttelton Avenue at Kilkerran Place,-41.13386504999999,174.8405131,277.0,55.0,3.025,MEDIUM,210 at Lyttelton Avenue at Kilkerran Place ran 277s vs typical 55.0s
D09|620285722840530943|202604021630,D09,cluster_shock,2026-04-02,16,Thursday,CELL,,,BUS,,,,,232.0,86.25,3.025,MEDIUM,cell median delay 232.0s vs baseline 86.0s across 5 trips on 5 routes
D01|29__0__707__TZM__206__206_20260719|20260426|53,D01,delay_outlier,2026-04-26,12,Sunday,STOP_EVENT,290,29,BUS,7720,Brooklyn - Stop B,-41.30514192326842,174.76534142868894,-90.0,53.5,-3.025,MEDIUM,29 at Brooklyn - Stop B ran -90s vs typical 54.0s
D01|220__0__741__TZM__308__308_20260719|20260406|29,D01,delay_outlier,2026-04-06,18,Monday,STOP_EVENT,2200,220,BUS,2012,Norrie Street - Te Rauparaha Park,-41.13214,174.83968,200.0,56.5,3.025,MEDIUM,220 at Norrie Street - Te Rauparaha Park ran 200s vs typical 57.0s
D01|130__1__106__TZM__408__6__408__6_20260823|20260424|10,D01,delay_outlier,2026-04-24,7,Friday,STOP_EVENT,1300,130,BUS,8279,Hay Street at Boyd Grove,-41.20325106,174.9641039,267.0,54.0,3.025,MEDIUM,130 at Hay Street at Boyd Grove ran 267s vs typical 54.0s
D01|130__0__205__TZM__417__3__417__3_20260823|20260423|16,D01,delay_outlier,2026-04-23,22,Thursday,STOP_EVENT,1300,130,BUS,9159,Hutt Valley High School - Woburn Road,-41.21572959,174.9022107,241.0,28.0,3.025,MEDIUM,130 at Hutt Valley High School - Woburn Road ran 241s vs typical 28.0s
D01|2__0__267__NBM__100__1__100__1_20260823|20260424|23,D01,delay_outlier,2026-04-24,16,Friday,STOP_EVENT,20,2,BUS,7218,Moxham Avenue at Raupo Street (near 88),-41.30747512,174.79294034,335.0,52.5,3.025,MEDIUM,2 at Moxham Avenue at Raupo Street (near 88) ran 335s vs typical 53.0s
D02|2__0__267__NBM__100__1__100__1_20260823|20260423|5321,D02,bunching,2026-04-23,16,Thursday,HEADWAY,20,2,BUS,5321,Chaytor Street opposite Curtis Street,-41.28455607,174.75292172,70.0,287.0,3.024,MEDIUM,2 bunched at Chaytor Street opposite Curtis Street: 70s gap vs 287s scheduled
D01|121__1__104__TZM__403__6__403__6_20260823|20260417|50,D01,delay_outlier,2026-04-17,6,Friday,STOP_EVENT,1210,121,BUS,8123,Hutt Hospital - High Street,-41.20338,174.92427,250.0,41.5,3.024,MEDIUM,121 at Hutt Hospital - High Street ran 250s vs typical 42.0s
D01|110__0__141__TZM__501__6__501__6_20260823|20260420|52,D01,delay_outlier,2026-04-20,12,Monday,STOP_EVENT,1100,110,BUS,9573,Fergusson Drive at Golders Road (near 699),-41.125902,175.0556621,313.0,35.0,3.024,MEDIUM,110 at Fergusson Drive at Golders Road (near 699) ran 313s vs typical 35.0s
D01|1__1__234__TZM__216__6__216__6_20260823|20260413|17,D01,delay_outlier,2026-04-13,16,Monday,STOP_EVENT,10,1,BUS,3480,Stewart Drive (near 103),-41.22221063,174.8131643,249.0,40.5,3.024,MEDIUM,1 at Stewart Drive (near 103) ran 249s vs typical 41.0s
D01|1__0__781__TZM__102__1__102__1_20260719|20260425|14,D01,delay_outlier,2026-04-25,17,Saturday,STOP_EVENT,10,1,BUS,7015,Adelaide Road at Drummond St,-41.30482,174.77856,167.0,28.0,3.024,MEDIUM,1 at Adelaide Road at Drummond St ran 167s vs typical 28.0s
D01|130__0__193__TZM__417__3__417__3_20260823|20260402|6,D01,delay_outlier,2026-04-02,18,Thursday,STOP_EVENT,1300,130,BUS,9018,Jackson Street at Patrick Street (near 389),-41.2282953,174.8884967,186.0,47.0,3.024,MEDIUM,130 at Jackson Street at Patrick Street (near 389) ran 186s vs typical 47.0s
D01|23__1__726__TZM__120__120_20260719|20260405|3,D01,delay_outlier,2026-04-05,21,Sunday,STOP_EVENT,230,23,BUS,7934,View Road at Twomey Grove,-41.33669954,174.7896868,-19.0,50.5,-3.024,MEDIUM,23 at View Road at Twomey Grove ran -19s vs typical 51.0s
D01|121__0__405__TZM__404__1__404__1_20260719|20260404|26,D01,delay_outlier,2026-04-04,8,Saturday,STOP_EVENT,1210,121,BUS,8163,Knights Road opposite Chilton St James School,-41.21208,174.91224,162.0,23.0,3.024,MEDIUM,121 at Knights Road opposite Chilton St James School ran 162s vs typical 23.0s
D01|20__0__159__NBM__24__4__24__4_20260823|20260420|1,D01,delay_outlier,2026-04-20,16,Monday,STOP_EVENT,200,20,BUS,5502,Lambton Quay North - Stop D,-41.27988882087825,174.7764998049664,253.0,44.5,3.024,MEDIUM,20 at Lambton Quay North - Stop D ran 253s vs typical 45.0s
D01|1__1__234__TZM__216__6__216__6_20260823|20260402|1,D01,delay_outlier,2026-04-02,16,Thursday,STOP_EVENT,10,1,BUS,3435,Mark Avenue (near 206),-41.203663,174.826158,191.0,52.0,3.024,MEDIUM,1 at Mark Avenue (near 206) ran 191s vs typical 52.0s
D01|4__0__127__NBM__17__5__17__5_20260823|20260401|6,D01,delay_outlier,2026-04-01,9,Wednesday,STOP_EVENT,40,4,BUS,4929,Pembroke Road opposite Hereford Street,-41.27149906999999,174.759729,240.0,31.5,3.024,MEDIUM,4 at Pembroke Road opposite Hereford Street ran 240s vs typical 32.0s
D01|114__0__125__TZM__426__1__426__1_20260823|20260413|15,D01,delay_outlier,2026-04-13,16,Monday,STOP_EVENT,1140,114,BUS,8544,Rimutaka Street at Merton Street,-41.12906593,175.03673505,309.0,31.0,3.024,MEDIUM,114 at Rimutaka Street at Merton Street ran 309s vs typical 31.0s
D01|916__0__101__TZM__402__6__402__6_20260823|20260410|13,D01,delay_outlier,2026-04-10,15,Friday,STOP_EVENT,9160,916,OTHER,8414,Field Street at Kurth Crescent,-41.15281825,175.0106228,166.0,27.0,3.024,MEDIUM,916 at Field Street at Kurth Crescent ran 166s vs typical 27.0s
D01|677__0__101__TZM__123__1__123__1_20260823|20260409|37,D01,delay_outlier,2026-04-09,16,Thursday,STOP_EVENT,6770,677,OTHER,6125,Adelaide Road (near 493),-41.32141,174.77528,339.0,61.0,3.024,MEDIUM,677 at Adelaide Road (near 493) ran 339s vs typical 61.0s
D01|110__1__172__TZM__430__2__430__2_20260823|20260415|26,D01,delay_outlier,2026-04-15,14,Wednesday,STOP_EVENT,1100,110,BUS,8466,Fergusson Drive opposite Barton Road,-41.13899717,175.0283105,242.0,38.0,3.024,MEDIUM,110 at Fergusson Drive opposite Barton Road ran 242s vs typical 38.0s
D01|83__0__147__NBM__42__5__42__5_20260823|20260423|33,D01,delay_outlier,2026-04-23,19,Thursday,STOP_EVENT,830,83,BUS,8157,Ludlam Crescent at Wai-iti Crescent (near 28),-41.22077839,174.9073674,306.0,37.0,3.024,MEDIUM,83 at Ludlam Crescent at Wai-iti Crescent (near 28) ran 306s vs typical 37.0s
D01|3__0__805__NBM__19__19_20260719|20260426|23,D01,delay_outlier,2026-04-26,23,Sunday,STOP_EVENT,30,3,BUS,6327,Onepu Road at Coutts Street,-41.319932,174.795761,181.0,46.5,3.024,MEDIUM,3 at Onepu Road at Coutts Street ran 181s vs typical 47.0s
D01|24__1__138__TZM__139__1__139__1_20260823|20260429|54,D01,delay_outlier,2026-04-29,17,Wednesday,STOP_EVENT,240,24,BUS,6542,Evans Bay Parade at Balaena Bay,-41.29200137,174.8026759,294.0,25.0,3.024,MEDIUM,24 at Evans Bay Parade at Balaena Bay ran 294s vs typical 25.0s
D01|280__0__131__UZM__4015__4015_20260823|20260414|36,D01,delay_outlier,2026-04-14,13,Tuesday,STOP_EVENT,2800,280,BUS,1570,Te Moana Road (near 311),-40.87740124,175.0447479,303.0,34.0,3.024,MEDIUM,280 at Te Moana Road (near 311) ran 303s vs typical 34.0s
D01|26__1__106__TZM__215__7__215__7_20260823|20260424|15,D01,delay_outlier,2026-04-24,7,Friday,STOP_EVENT,260,26,BUS,4405,Ngaio Gorge Road (near 67),-41.25658348,174.7754447,304.0,35.0,3.024,MEDIUM,26 at Ngaio Gorge Road (near 67) ran 304s vs typical 35.0s
D01|110__1__176__TZM__516__1__516__1_20260823|20260428|46,D01,delay_outlier,2026-04-28,15,Tuesday,STOP_EVENT,1100,110,BUS,8228,Naenae College - High Street,-41.19655321,174.9394575,298.0,33.5,3.024,MEDIUM,110 at Naenae College - High Street ran 298s vs typical 34.0s
D01|21__0__101__NBM__35__5__35__5_20260823|20260401|20,D01,delay_outlier,2026-04-01,7,Wednesday,STOP_EVENT,210,21,BUS,5389,Croydon Street (near 49),-41.29422796,174.7458889,311.0,46.5,3.024,MEDIUM,21 at Croydon Street (near 49) ran 311s vs typical 47.0s
D02|2__1__266__NBM__78__1__78__1_20260823|20260424|6216,D02,bunching,2026-04-24,17,Friday,HEADWAY,20,2,BUS,6216,Waitoa Road at Bus Tunnel,-41.30220991,174.79209335,144.0,590.0,3.024,MEDIUM,2 bunched at Waitoa Road at Bus Tunnel: 144s gap vs 590s scheduled
D01|35__0__103__NBM__31__5__31__5_20260823|20260408|15,D01,delay_outlier,2026-04-08,16,Wednesday,STOP_EVENT,350,35,BUS,6558,Hataitai Road (near 90),-41.3001772,174.7982429,298.0,38.0,3.024,MEDIUM,35 at Hataitai Road (near 90) ran 298s vs typical 38.0s
D01|315__0__101__TZM__801__1__801__1_20260823|20260429|12,D01,delay_outlier,2026-04-29,15,Wednesday,STOP_EVENT,3150,315,OTHER,1935,Carterton - High Street South (opposite 100),-41.02651199999999,175.526135,135.0,5.0,3.024,MEDIUM,315 at Carterton - High Street South (opposite 100) ran 135s vs typical 5.0s
D01|N6__0__107__TZM__324__1__324__1_20260719|20260411|3,D01,delay_outlier,2026-04-11,1,Saturday,STOP_EVENT,9916,N6,BUS,5006,Manners Street at Willis Street,-41.28955074999999,174.7749028,-90.0,40.0,-3.024,MEDIUM,N6 at Manners Street at Willis Street ran -90s vs typical 40.0s
D01|83__1__400__NBM__4__5__4__5_20260719|20260418|29,D01,delay_outlier,2026-04-18,6,Saturday,STOP_EVENT,830,83,BUS,9156,Randwick Road at Moera Library,-41.225945,174.905787,124.0,-6.0,3.024,MEDIUM,83 at Randwick Road at Moera Library ran 124s vs typical -6.0s
D01|24__1__430__TZM__111__3__111__3_20260719|20260404|74,D01,delay_outlier,2026-04-04,23,Saturday,STOP_EVENT,240,24,BUS,6260,Akaroa Drive at Countess Close,-41.30109709,174.82052987,-79.0,51.0,-3.024,MEDIUM,24 at Akaroa Drive at Countess Close ran -79s vs typical 51.0s
D01|507__0__101__UZM__4030__4030_20260823|20260430|14,D01,delay_outlier,2026-04-30,15,Thursday,STOP_EVENT,5070,507,OTHER,1597,Parata Street at Hemi Street,-40.87046999999999,175.06889,122.0,-8.0,3.024,MEDIUM,507 at Parata Street at Hemi Street ran 122s vs typical -8.0s
D01|2__1__570__NBM__49__2__49__2_20260719|20260404|36,D01,delay_outlier,2026-04-04,22,Saturday,STOP_EVENT,20,2,BUS,6223,Kilbirnie Library - Kilbirnie Crescent,-41.3161616,174.7941379,219.0,24.0,3.024,MEDIUM,2 at Kilbirnie Library - Kilbirnie Crescent ran 219s vs typical 24.0s
D01|57__0__103__MNM__3072__1__3072__1_20260823|20260410|11,D01,delay_outlier,2026-04-10,16,Friday,STOP_EVENT,570,57,BUS,5024,Thorndon Quay at Motorway (near 243 - Northbound),-41.27001,174.78111,317.0,57.0,3.024,MEDIUM,57 at Thorndon Quay at Motorway (near 243 - Northbound) ran 317s vs typical 57.0s
D01|36__0__105__NBM__13__3__13__3_20260823|20260409|9,D01,delay_outlier,2026-04-09,16,Thursday,STOP_EVENT,360,36,BUS,6213,Brougham Street (near 51),-41.29687478,174.78538027,321.0,61.0,3.024,MEDIUM,36 at Brougham Street (near 51) ran 321s vs typical 61.0s
D01|160__1__422__TZM__409__409_20260719|20260404|15,D01,delay_outlier,2026-04-04,11,Saturday,STOP_EVENT,1600,160,BUS,9968,Wellington Road at Arakura Park (near 273),-41.23733295,174.9461518,-90.0,40.0,-3.024,MEDIUM,160 at Wellington Road at Arakura Park (near 273) ran -90s vs typical 40.0s
D01|7__1__188__TZM__119__3__119__3_20260823|20260409|19,D01,delay_outlier,2026-04-09,16,Thursday,STOP_EVENT,70,7,BUS,7708,Willis Street at Flagstaff Lane,-41.28981169,174.77430846,306.0,46.0,3.024,MEDIUM,7 at Willis Street at Flagstaff Lane ran 306s vs typical 46.0s
D01|7__1__190__TZM__144__1__144__1_20260823|20260402|13,D01,delay_outlier,2026-04-02,16,Thursday,STOP_EVENT,70,7,BUS,7715,Brooklyn Road opposite Bidwill Street,-41.302445,174.769565,300.0,44.5,3.023,MEDIUM,7 at Brooklyn Road opposite Bidwill Street ran 300s vs typical 45.0s
D01|280__0__109__UZM__4009__4009_20260823|20260408|5,D01,delay_outlier,2026-04-08,7,Wednesday,STOP_EVENT,2800,280,BUS,1526,Te Moana Road at Nimmo Avenue,-40.87634825,175.0431728,240.0,49.5,3.023,MEDIUM,280 at Te Moana Road at Nimmo Avenue ran 240s vs typical 50.0s
D01|2__0__535__NBM__7__2__7__2_20260719|20260404|47,D01,delay_outlier,2026-04-04,19,Saturday,STOP_EVENT,20,2,BUS,5329,Karori Road at Burrows Avenue,-41.28651938,174.7314729,207.0,16.5,3.023,MEDIUM,2 at Karori Road at Burrows Avenue ran 207s vs typical 17.0s
D01|1__0__107__TZM__114__6__114__6_20260823|20260413|41,D01,delay_outlier,2026-04-13,7,Monday,STOP_EVENT,10,1,BUS,3406,Stewart Drive at Loasby Crescent,-41.22185024,174.8188806,430.0,49.0,3.023,MEDIUM,1 at Stewart Drive at Loasby Crescent ran 430s vs typical 49.0s
D01|1__1__774__TZM__120__120_20260719|20260403|13,D01,delay_outlier,2026-04-03,17,Friday,STOP_EVENT,10,1,BUS,3472,Newlands Medical Centre - Stewart Drive,-41.22233952,174.8221152,-90.0,35.5,-3.023,MEDIUM,1 at Newlands Medical Centre - Stewart Drive ran -90s vs typical 36.0s
