SiteRef,site_name,site_description,state_highway,sitetype,lat,lon,no_location,count_date,day_name,is_weekend,total_count,heavy_count,light_count,lanes_reporting,baseline_median,baseline_mad,baseline_n,ratio,robust_z,severity,direction
01K41027,Poplar Ave Int Northbound Off Ramp,Poplar Ave Int Northbound Off Ramp,1K,Regional Continuous,-40.94212838280744,174.99177195669355,false,2026-04-06,Monday,false,3836.0,132.5,3703.5,1,5172.0,287.5,22,0.742,-3.134,MEDIUM,DROP
00260972,Dowse Interchange - SB OFF Ramp,Dowse Interchange - SB OFF Ramp,2,Regional Continuous,-41.215036112746276,174.88504477188002,false,2026-04-20,Monday,false,5230.0,,5230.0,1,6741.5,326.5,22,0.776,-3.122,MEDIUM,DROP
00210965,KELSON - Telemetry Site 99 - SB Lanes,KELSON - Telemetry Site 99 - SB Lanes,2,Telemetry,-41.18295836375429,174.94195132186667,false,2026-04-13,Monday,false,18471.0,951.5,17519.5,2,20685.0,480.0,22,0.893,-3.111,MEDIUM,DROP
01K31027,Poplar Ave Int Southbound On Ramp,Poplar Ave Int Southbound On Ramp,1K,Regional Continuous,-40.94131359918373,174.99253154852656,false,2026-04-27,Monday,false,4054.0,134.5,3919.5,1,4894.5,183.0,22,0.828,-3.098,MEDIUM,DROP
01K31027,Poplar Ave Int Southbound On Ramp,Poplar Ave Int Southbound On Ramp,1K,Regional Continuous,-40.94131359918373,174.99253154852656,false,2026-04-06,Monday,false,4056.0,129.5,3926.5,1,4894.5,183.0,22,0.829,-3.09,MEDIUM,DROP
01N31072,Hawkestone Interchange - SB On Ramp,Hawkestone Interchange - SB On Ramp,1N,Regional Continuous,-41.27570477419336,174.7739707358753,false,2026-04-27,Monday,false,3278.0,,3278.0,1,4705.0,313.0,22,0.697,-3.075,MEDIUM,DROP
00200954,Sth of Whakatiki St,Sth of Whakatiki St,2,Regional Continuous,-41.1212893293081,175.04175410843996,false,2026-04-27,Monday,false,22229.0,505.0,21724.0,2,27840.5,1231.5,22,0.798,-3.073,MEDIUM,DROP
05940025,Mungavin Interchange - NB OFF Ramp,Mungavin Interchange - NB OFF Ramp,59,Regional Continuous,-41.14091596410872,174.84437730897292,false,2026-04-20,Monday,false,8940.0,278.5,8661.5,1,12053.0,684.0,22,0.742,-3.07,MEDIUM,DROP
00200895,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,2,Telemetry,-41.002349572598405,175.55655704384648,false,2026-04-06,Monday,false,9202.0,410.0,8792.0,2,12997.5,838.0,22,0.708,-3.055,MEDIUM,DROP
01N31060,Tawa Interchange - SB On Ramp,Tawa Interchange - SB On Ramp,1N,Regional Continuous,-41.18719620369047,174.8323036727549,false,2026-04-21,Tuesday,false,5701.0,,5701.0,1,7214.0,334.0,22,0.79,-3.055,MEDIUM,DROP
01K11017,Te Moana Int Mainline Southbound,Te Moana Int Mainline Southbound,1K,Regional Continuous,-40.87049501996547,175.03228741846956,false,2026-04-21,Tuesday,false,6140.0,840.5,5299.5,2,8716.0,569.0,22,0.704,-3.054,MEDIUM,DROP
00200954,Sth of Whakatiki St,Sth of Whakatiki St,2,Regional Continuous,-41.1212893293081,175.04175410843996,false,2026-04-06,Monday,false,22275.0,492.0,21783.0,2,27840.5,1231.5,22,0.8,-3.048,MEDIUM,DROP
01K21027,Poplar Ave Int Mainline Northbound,Poplar Ave Int Mainline Northbound,1K,Regional Continuous,-40.942197132002484,174.99196408316817,false,2026-04-18,Saturday,true,8228.0,490.0,7738.0,2,11208.0,660.0,8,0.734,-3.045,MEDIUM,DROP
05930025,Mungavin Interchange - SB ON Ramp,Mungavin Interchange - SB ON Ramp,59,Regional Continuous,-41.14067619019408,174.84472805131063,false,2026-04-05,Sunday,true,4863.0,66.5,4796.5,1,7809.0,652.5,8,0.623,-3.045,MEDIUM,DROP
01N61072,Hawkestone Interchange - SB Off Ramp,Hawkestone Interchange - SB Off Ramp,1N,Regional Continuous,-41.27347974656232,174.77634625382,false,2026-04-20,Monday,false,3131.0,,3131.0,1,4294.5,258.5,22,0.729,-3.036,MEDIUM,DROP
05940025,Mungavin Interchange - NB OFF Ramp,Mungavin Interchange - NB OFF Ramp,59,Regional Continuous,-41.14091596410872,174.84437730897292,false,2026-04-05,Sunday,true,5796.0,98.0,5698.0,1,9405.0,806.0,8,0.616,-3.02,MEDIUM,DROP
01N11062,Grenada Interchange - SB Through Traffic,Grenada Interchange - SB Through Traffic,1N,Regional Continuous,-41.20592509227649,174.8189413517932,false,2026-04-12,Sunday,true,11363.0,,11363.0,2,21033.5,2166.5,8,0.54,-3.011,MEDIUM,DROP
01K21017,Te Moana Int Mainline Northbound,Te Moana Int Mainline Northbound,1K,Regional Continuous,-40.87044308833501,175.03216716900553,false,2026-04-03,Friday,false,11138.0,611.0,10527.0,2,8509.0,590.5,22,1.309,3.003,MEDIUM,SURGE
01N21003,PP2O Otaki Gorge Road- NB Lanes,PP2O Otaki Gorge Road- NB Lanes,1N,Regional Continuous,-40.77657484683837,175.14244933973023,false,2026-04-03,Friday,false,9412.0,552.5,8859.5,2,6837.5,578.5,22,1.377,3.002,MEDIUM,SURGE
05910024,Porirua Nth Ramp Bridge - SB Through Traffic,Porirua Nth Ramp Bridge - SB Through Traffic,59,Regional Continuous,-41.12938167622971,174.84471092337006,false,2026-04-21,Tuesday,false,7365.0,,7365.0,2,10609.0,730.0,22,0.694,-2.997,MEDIUM,DROP
05910025,Mungavin Interchange  - SB Through Traffic,Mungavin Interchange  - SB Through Traffic,59,Regional Continuous,-41.14067619019408,174.84472805131063,false,2026-04-03,Friday,false,4144.0,82.5,4061.5,2,6255.5,476.0,22,0.662,-2.992,MEDIUM,DROP
01N21070,Thorndon Overbridge - NB,Thorndon Overbridge - NB,1N,Regional Continuous,-41.27058150597994,174.77974202645015,false,2026-04-06,Monday,false,23091.0,265.5,22825.5,3,34021.5,2469.0,22,0.679,-2.986,MEDIUM,DROP
01K41027,Poplar Ave Int Northbound Off Ramp,Poplar Ave Int Northbound Off Ramp,1K,Regional Continuous,-40.94212838280744,174.99177195669355,false,2026-04-27,Monday,false,3900.0,133.0,3767.0,1,5172.0,287.5,22,0.754,-2.984,MEDIUM,DROP
05930025,Mungavin Interchange - SB ON Ramp,Mungavin Interchange - SB ON Ramp,59,Regional Continuous,-41.14067619019408,174.84472805131063,false,2026-04-06,Monday,false,7089.0,97.5,6991.5,1,9069.5,448.0,22,0.782,-2.982,MEDIUM,DROP
05800015,East of Paremata RAB,East of Paremata RAB,58,Regional Continuous,-41.10443847239268,174.87345183562996,false,2026-04-03,Friday,false,9651.0,,9651.0,2,15129.0,1244.5,22,0.638,-2.969,MEDIUM,DROP
00260978,Nth of Ngauranga Interchange - SB OFF Ramp,Nth of Ngauranga Interchange - SB OFF Ramp,2,Regional Continuous,-41.246493097483416,174.81598994172566,false,2026-04-27,Monday,false,10768.0,,10768.0,1,14575.0,867.5,22,0.739,-2.96,MEDIUM,DROP
01K11011,Peka Peka Int Mainline Southbound,Peka Peka Int Mainline Southbound,1K,Regional Continuous,-40.8387974809201,175.08773044117217,false,2026-04-06,Monday,false,11954.0,731.0,11223.0,2,9490.5,562.0,22,1.26,2.957,MEDIUM,SURGE
01N11011,PP2O Marycrest- SB Lanes,PP2O Marycrest- SB Lanes,1N,Regional Continuous,-40.83505732872768,175.09081551482907,false,2026-04-21,Tuesday,false,8167.0,978.0,7189.0,2,11112.5,672.5,22,0.735,-2.954,MEDIUM,DROP
05910025,Mungavin Interchange  - SB Through Traffic,Mungavin Interchange  - SB Through Traffic,59,Regional Continuous,-41.14067619019408,174.84472805131063,false,2026-04-14,Tuesday,false,4174.0,196.0,3978.0,2,6255.5,476.0,22,0.667,-2.949,MEDIUM,DROP
01K61023,Kapiti Rd Int Southbound Off Ramp,Kapiti Rd Int Southbound Off Ramp,1K,Regional Continuous,-40.906473709727976,175.0028261725781,false,2026-04-27,Monday,false,4839.0,110.5,4728.5,1,6146.0,299.0,22,0.787,-2.948,MEDIUM,DROP
01K21017,Te Moana Int Mainline Northbound,Te Moana Int Mainline Northbound,1K,Regional Continuous,-40.87044308833501,175.03216716900553,false,2026-04-21,Tuesday,false,5936.0,737.0,5199.0,2,8509.0,590.5,22,0.698,-2.939,MEDIUM,DROP
01N41060,Tawa Interchange - NB Off Ramp,Tawa Interchange - NB Off Ramp,1N,Regional Continuous,-41.18778346721265,174.8321888093175,false,2026-04-12,Sunday,true,5085.0,,5085.0,1,6445.5,315.0,8,0.789,-2.913,MEDIUM,DROP
05300006,Sth of No.1 Line,Sth of No.1 Line,53,Regional Continuous,-41.15185609515859,175.3696687689101,false,2026-04-20,Monday,false,1312.0,94.0,1218.0,2,1832.5,120.5,18,0.716,-2.913,MEDIUM,DROP
05910025,Mungavin Interchange  - SB Through Traffic,Mungavin Interchange  - SB Through Traffic,59,Regional Continuous,-41.14067619019408,174.84472805131063,false,2026-04-25,Saturday,true,6073.0,100.0,5973.0,2,4954.0,259.5,8,1.226,2.908,MEDIUM,SURGE
01N31003,PP2O â€“ OGR SB Onramp,PP2O – OGR SB Onramp,1N,Regional Continuous,-40.77657484683837,175.14244933973023,false,2026-04-20,Monday,false,3651.0,204.0,3447.0,1,4261.0,141.5,22,0.857,-2.908,MEDIUM,DROP
00250978,Nth of Ngauranga Interchange - NB ON Ramp,Nth of Ngauranga Interchange - NB ON Ramp,2,Regional Continuous,-41.24370396933813,174.81924244548568,false,2026-04-20,Monday,false,11734.0,,11734.0,1,15333.0,836.0,22,0.765,-2.904,MEDIUM,DROP
01N51072,Tinakori - NB On Ramp,Tinakori - NB On Ramp,1N,Regional Continuous,-41.27562132495423,174.7735387081994,false,2026-04-06,Monday,false,3167.0,,3167.0,1,4195.0,239.0,18,0.755,-2.901,MEDIUM,DROP
05920025,Mungavin Interchange - NB Through Traffic,Mungavin Interchange - NB Through Traffic,59,Regional Continuous,-41.14091596410872,174.84437730897292,false,2026-04-27,Monday,false,1854.0,7.0,1847.0,2,3105.5,291.5,22,0.597,-2.896,MEDIUM,DROP
00200906,Sth of Waiohine River Bridge,Sth of Waiohine River Bridge,2,Regional Continuous,-41.06628242215614,175.48108371639492,false,2026-04-20,Monday,false,9048.0,595.0,8453.0,2,11121.0,484.0,22,0.814,-2.889,MEDIUM,DROP
00200906,Sth of Waiohine River Bridge,Sth of Waiohine River Bridge,2,Regional Continuous,-41.06628242215614,175.48108371639492,false,2026-04-22,Wednesday,false,9052.0,422.5,8629.5,2,11121.0,484.0,22,0.814,-2.883,MEDIUM,DROP
05300016,West of Princess St (Martinborough),West of Princess St (Martinborough),53,Regional Continuous,-41.20805855757347,175.44914947124576,false,2026-04-20,Monday,false,2434.0,,2434.0,2,3308.5,205.0,22,0.736,-2.877,MEDIUM,DROP
05800009,PAUATAHANUI EAST - Telemetry Site 73,PAUATAHANUI EAST - Telemetry Site 73,58,Telemetry,-41.12912548543536,174.97322556096162,false,2026-04-07,Tuesday,false,15378.0,694.0,14684.0,2,19571.5,984.5,22,0.786,-2.873,MEDIUM,DROP
00250978,Nth of Ngauranga Interchange - NB ON Ramp,Nth of Ngauranga Interchange - NB ON Ramp,2,Regional Continuous,-41.24370396933813,174.81924244548568,false,2026-04-12,Sunday,true,8922.0,,8922.0,1,13105.0,982.0,8,0.681,-2.873,MEDIUM,DROP
00260978,Nth of Ngauranga Interchange - SB OFF Ramp,Nth of Ngauranga Interchange - SB OFF Ramp,2,Regional Continuous,-41.246493097483416,174.81598994172566,false,2026-04-06,Monday,false,10882.0,,10882.0,1,14575.0,867.5,22,0.747,-2.871,MEDIUM,DROP
01K21027,Poplar Ave Int Mainline Northbound,Poplar Ave Int Mainline Northbound,1K,Regional Continuous,-40.942197132002484,174.99196408316817,false,2026-04-19,Sunday,true,8405.0,383.5,8021.5,2,11208.0,660.0,8,0.75,-2.865,MEDIUM,DROP
01N01080,Calabar Rd (Sth of Caledonia St),Calabar Rd (Sth of Caledonia St),1N,Regional Continuous,-41.321650585670845,174.80926805414404,false,2026-04-11,Saturday,true,21268.0,,21268.0,3,17933.5,786.0,4,1.186,2.861,MEDIUM,SURGE
01N41073,Tinakori - NB Off Ramp,Tinakori - NB Off Ramp,1N,Regional Continuous,-41.27671835316433,174.77306678667418,false,2026-04-20,Monday,false,5645.0,,5645.0,1,7748.5,496.5,22,0.729,-2.858,MEDIUM,DROP
01N21070,Thorndon Overbridge - NB,Thorndon Overbridge - NB,1N,Regional Continuous,-41.27058150597994,174.77974202645015,false,2026-04-27,Monday,false,23637.0,312.0,23325.0,3,34021.5,2469.0,22,0.695,-2.837,MEDIUM,DROP
01N21070,Thorndon Overbridge - NB,Thorndon Overbridge - NB,1N,Regional Continuous,-41.27058150597994,174.77974202645015,false,2026-04-03,Friday,false,23643.0,240.5,23402.5,3,34021.5,2469.0,22,0.695,-2.835,MEDIUM,DROP
05900005,PAEKAKARIKI - Telemetry Site 47 (Piezo Axle Classification),PAEKAKARIKI - Telemetry Site 47 (Piezo Axle Classification),59,Telemetry,-40.999717137754324,174.93968885757397,false,2026-04-19,Sunday,true,5613.0,208.0,5405.0,2,7541.0,459.5,8,0.744,-2.83,MEDIUM,DROP
01N21075,Arthur St - between Taranaki St and Cuba St,Arthur St - between Taranaki St and Cuba St,1N,Regional Non-Continuous,-41.297629573718936,174.77496675851958,false,2026-04-06,Monday,false,20822.0,,20822.0,3,26536.0,1364.0,9,0.785,-2.826,MEDIUM,DROP
05910025,Mungavin Interchange  - SB Through Traffic,Mungavin Interchange  - SB Through Traffic,59,Regional Continuous,-41.14067619019408,174.84472805131063,false,2026-04-21,Tuesday,false,4290.0,156.0,4134.0,2,6255.5,476.0,22,0.686,-2.785,MEDIUM,DROP
01N31060,Tawa Interchange - SB On Ramp,Tawa Interchange - SB On Ramp,1N,Regional Continuous,-41.18719620369047,174.8323036727549,false,2026-04-20,Monday,false,5837.0,,5837.0,1,7214.0,334.0,22,0.809,-2.781,MEDIUM,DROP
01K31023,Kapiti Rd Int Southbound On Ramp,Kapiti Rd Int Southbound On Ramp,1K,Regional Continuous,-40.91015329952142,174.9978907808589,false,2026-04-12,Sunday,true,1885.0,26.0,1859.0,1,2969.5,264.0,8,0.635,-2.771,MEDIUM,DROP
00200917,Sth of Tauherenikau River Bridge,Sth of Tauherenikau River Bridge,2,Regional Continuous,-41.11801372768768,175.37014985461875,false,2026-04-22,Wednesday,false,5119.0,296.5,4822.5,2,6965.0,450.0,18,0.735,-2.767,MEDIUM,DROP
01N61070,Aotea Quay - SB OFF Ramp,Aotea Quay - SB OFF Ramp,1N,Regional Continuous,-41.26700350412809,174.78574525040307,false,2026-04-03,Friday,false,7183.0,,7183.0,1,11527.0,1062.0,9,0.623,-2.759,MEDIUM,DROP
00200906,Sth of Waiohine River Bridge,Sth of Waiohine River Bridge,2,Regional Continuous,-41.06628242215614,175.48108371639492,false,2026-04-02,Thursday,false,13099.0,921.0,12178.0,2,11121.0,484.0,22,1.178,2.756,MEDIUM,SURGE
01K51011,Peka Peka Int Northbound On Ramp,Peka Peka Int Northbound On Ramp,1K,Regional Continuous,-40.8387170967952,175.0876923393239,false,2026-04-04,Saturday,true,1529.0,59.5,1469.5,1,1167.0,89.0,8,1.31,2.743,MEDIUM,SURGE
01N51071,May St - NB On Ramp,May St - NB On Ramp,1N,Regional Continuous,-41.27170000477337,174.77787410460738,false,2026-04-21,Tuesday,false,2082.0,,2082.0,1,3631.5,381.0,22,0.573,-2.743,MEDIUM,DROP
01K61011,Peka Peka Int Southbound Off Ramp,Peka Peka Int Southbound Off Ramp,1K,Regional Continuous,-40.8387974809201,175.08773044117217,false,2026-04-21,Tuesday,false,1385.0,92.5,1292.5,1,1659.0,67.5,22,0.835,-2.738,MEDIUM,DROP
01N01064,Nth of Helston Rd Overbridge - Both,Nth of Helston Rd Overbridge - Both,1N,Regional Continuous,-41.21937075730389,174.81042501618032,false,2026-04-20,Monday,false,41988.0,,41988.0,4,52159.5,2519.5,22,0.805,-2.723,MEDIUM,DROP
00200908,Nth of Wood St (Greytown),Nth of Wood St (Greytown),2,Regional Continuous,-41.08155016730462,175.45915476880586,false,2026-04-06,Monday,false,7294.0,303.0,6991.0,2,8964.0,414.5,22,0.814,-2.717,MEDIUM,DROP
05950025,Mungavin Interchange - NB ON Ramp,Mungavin Interchange - NB ON Ramp,59,Regional Continuous,-41.136238853666214,174.84453282487112,false,2026-04-21,Tuesday,false,3437.0,,3437.0,1,4735.5,323.0,22,0.726,-2.712,MEDIUM,DROP
01K21017,Te Moana Int Mainline Northbound,Te Moana Int Mainline Northbound,1K,Regional Continuous,-40.87044308833501,175.03216716900553,false,2026-04-24,Friday,false,10882.0,1087.5,9794.5,2,8509.0,590.5,22,1.279,2.711,MEDIUM,SURGE
00200895,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,2,Telemetry,-41.002349572598405,175.55655704384648,false,2026-04-12,Sunday,true,5991.0,208.5,5782.5,2,9630.5,908.5,8,0.622,-2.702,MEDIUM,DROP
01N21003,PP2O Otaki Gorge Road- NB Lanes,PP2O Otaki Gorge Road- NB Lanes,1N,Regional Continuous,-40.77657484683837,175.14244933973023,false,2026-04-12,Sunday,true,5030.0,335.5,4694.5,2,7295.0,566.5,8,0.69,-2.697,MEDIUM,DROP
00240972,Dowse Interchange - NB OFF Ramp,Dowse Interchange - NB OFF Ramp,2,Regional Continuous,-41.21681441865065,174.88037203040545,false,2026-04-20,Monday,false,5197.0,,5197.0,1,6243.0,262.0,22,0.832,-2.693,MEDIUM,DROP
01N11071,Thorndon Overbridge - SB,Thorndon Overbridge - SB,1N,Regional Continuous,-41.27133276370202,174.7789147213871,false,2026-04-25,Saturday,true,26188.0,253.5,25934.5,3,22645.0,889.0,5,1.156,2.688,MEDIUM,SURGE
01N41060,Tawa Interchange - NB Off Ramp,Tawa Interchange - NB Off Ramp,1N,Regional Continuous,-41.18778346721265,174.8321888093175,false,2026-04-20,Monday,false,6775.0,,6775.0,1,8377.0,402.5,22,0.809,-2.685,MEDIUM,DROP
01N21066,Newlands Interchange - NB Through Traffic,Newlands Interchange - NB Through Traffic,1N,Regional Continuous,-41.234364917467204,174.80652905547703,false,2026-04-20,Monday,false,27250.0,,27250.0,3,33766.5,1640.5,22,0.807,-2.679,MEDIUM,DROP
01K61017,Te Moana Int Southbound Off Ramp,Te Moana Int Southbound Off Ramp,1K,Regional Continuous,-40.86716927867542,175.03801200216543,false,2026-04-12,Sunday,true,330.0,10.0,320.0,1,583.5,64.0,8,0.566,-2.672,MEDIUM,DROP
01K61011,Peka Peka Int Southbound Off Ramp,Peka Peka Int Southbound Off Ramp,1K,Regional Continuous,-40.8387974809201,175.08773044117217,false,2026-04-06,Monday,false,1393.0,66.0,1327.0,1,1659.0,67.5,22,0.84,-2.658,MEDIUM,DROP
01K21011,Peka Peka Int Mainline Northbound,Peka Peka Int Mainline Northbound,1K,Regional Continuous,-40.8387170967952,175.0876923393239,false,2026-04-24,Friday,false,12071.0,1285.5,10785.5,2,9400.0,679.5,22,1.284,2.651,MEDIUM,SURGE
01N61070,Aotea Quay - SB OFF Ramp,Aotea Quay - SB OFF Ramp,1N,Regional Continuous,-41.26700350412809,174.78574525040307,false,2026-04-06,Monday,false,7361.0,,7361.0,1,11527.0,1062.0,9,0.639,-2.646,MEDIUM,DROP
01K21011,Peka Peka Int Mainline Northbound,Peka Peka Int Mainline Northbound,1K,Regional Continuous,-40.8387170967952,175.0876923393239,false,2026-04-21,Tuesday,false,6735.0,870.0,5865.0,2,9400.0,679.5,22,0.716,-2.645,MEDIUM,DROP
00250978,Nth of Ngauranga Interchange - NB ON Ramp,Nth of Ngauranga Interchange - NB ON Ramp,2,Regional Continuous,-41.24370396933813,174.81924244548568,false,2026-04-05,Sunday,true,9255.0,,9255.0,1,13105.0,982.0,8,0.706,-2.644,MEDIUM,DROP
01N20999,PP2O Waitohu Stream - NB Lane,PP2O Waitohu Stream - NB Lane,1N,Regional Continuous,-40.75537184426893,175.161623222827,false,2026-04-21,Tuesday,false,4562.0,687.0,3875.0,2,6753.5,560.5,22,0.676,-2.637,MEDIUM,DROP
00240974,Petone - NB OFF Ramp,Petone - NB OFF Ramp,2,Regional Continuous,-41.22399992836928,174.8581853527085,false,2026-04-05,Sunday,true,8625.0,,8625.0,1,12267.0,932.0,8,0.703,-2.636,MEDIUM,DROP
01N31003,PP2O â€“ OGR SB Onramp,PP2O – OGR SB Onramp,1N,Regional Continuous,-40.77657484683837,175.14244933973023,false,2026-04-13,Monday,false,3709.0,156.5,3552.5,1,4261.0,141.5,22,0.87,-2.631,MEDIUM,DROP
01N11060,Tawa Interchange - SB Through Traffic,Tawa Interchange - SB Through Traffic,1N,Regional Continuous,-41.18719620369047,174.8323036727549,false,2026-04-27,Monday,false,18338.0,,18338.0,2,23862.5,1416.5,22,0.768,-2.631,MEDIUM,DROP
01N51072,Tinakori - NB On Ramp,Tinakori - NB On Ramp,1N,Regional Continuous,-41.27562132495423,174.7735387081994,false,2026-04-27,Monday,false,3265.0,,3265.0,1,4195.0,239.0,18,0.778,-2.625,MEDIUM,DROP
00220965,KELSON - Telemetry Site 99 - NB Lanes,KELSON - Telemetry Site 99 - NB Lanes,2,Telemetry,-41.18295836375429,174.94195132186667,false,2026-04-20,Monday,false,15661.0,745.0,14916.0,2,20625.0,1276.0,22,0.759,-2.624,MEDIUM,DROP
01K61023,Kapiti Rd Int Southbound Off Ramp,Kapiti Rd Int Southbound Off Ramp,1K,Regional Continuous,-40.906473709727976,175.0028261725781,false,2026-04-06,Monday,false,4983.0,115.5,4867.5,1,6146.0,299.0,22,0.811,-2.624,MEDIUM,DROP
01N20999,PP2O Waitohu Stream - NB Lane,PP2O Waitohu Stream - NB Lane,1N,Regional Continuous,-40.75537184426893,175.161623222827,false,2026-04-12,Sunday,true,5000.0,300.0,4700.0,2,7196.5,567.0,8,0.695,-2.613,MEDIUM,DROP
01N21075,Arthur St - between Taranaki St and Cuba St,Arthur St - between Taranaki St and Cuba St,1N,Regional Non-Continuous,-41.297629573718936,174.77496675851958,false,2026-04-03,Friday,false,21255.0,,21255.0,3,26536.0,1364.0,9,0.801,-2.611,MEDIUM,DROP
01N21003,PP2O Otaki Gorge Road- NB Lanes,PP2O Otaki Gorge Road- NB Lanes,1N,Regional Continuous,-40.77657484683837,175.14244933973023,false,2026-04-21,Tuesday,false,4601.0,730.0,3871.0,2,6837.5,578.5,22,0.673,-2.608,MEDIUM,DROP
01N41003,PP2O â€“ OGR NB Offramp,PP2O – OGR NB Offramp,1N,Regional Continuous,-40.77657484683837,175.14244933973023,false,2026-04-13,Monday,false,3579.0,178.0,3401.0,1,4248.5,173.5,22,0.842,-2.603,MEDIUM,DROP
01N20999,PP2O Waitohu Stream - NB Lane,PP2O Waitohu Stream - NB Lane,1N,Regional Continuous,-40.75537184426893,175.161623222827,false,2026-04-24,Friday,false,8904.0,1000.0,7904.0,2,6753.5,560.5,22,1.318,2.588,MEDIUM,SURGE
05800011,West of Joseph Banks Drive,West of Joseph Banks Drive,58,Regional Continuous,-41.10435169456812,174.90905379607648,false,2026-04-03,Friday,false,4658.0,82.0,4576.0,2,6554.5,494.5,22,0.711,-2.587,MEDIUM,DROP
01N11060,Tawa Interchange - SB Through Traffic,Tawa Interchange - SB Through Traffic,1N,Regional Continuous,-41.18719620369047,174.8323036727549,false,2026-04-20,Monday,false,18433.0,,18433.0,2,23862.5,1416.5,22,0.772,-2.585,MEDIUM,DROP
01N31072,Hawkestone Interchange - SB On Ramp,Hawkestone Interchange - SB On Ramp,1N,Regional Continuous,-41.27570477419336,174.7739707358753,false,2026-04-21,Tuesday,false,3523.0,,3523.0,1,4705.0,313.0,22,0.749,-2.547,MEDIUM,DROP
01K11023,Kapiti Rd Int Mainline Southbound,Kapiti Rd Int Mainline Southbound,1K,Regional Continuous,-40.91002869312759,174.99780392446758,false,2026-04-20,Monday,false,6001.0,679.0,5322.0,2,7805.0,479.0,22,0.769,-2.54,MEDIUM,DROP
01N21011,PP2O Marycrest- NB Lanes,PP2O Marycrest- NB Lanes,1N,Regional Continuous,-40.83505732872768,175.09081551482907,false,2026-04-21,Tuesday,false,8012.0,856.0,7156.0,2,11143.5,832.0,22,0.719,-2.539,MEDIUM,DROP
01K51011,Peka Peka Int Northbound On Ramp,Peka Peka Int Northbound On Ramp,1K,Regional Continuous,-40.8387170967952,175.0876923393239,false,2026-04-06,Monday,false,1180.0,62.5,1117.5,1,1526.0,92.0,22,0.773,-2.537,MEDIUM,DROP
01K11027,Poplar Ave Int Mainline Southbound,Poplar Ave Int Mainline Southbound,1K,Regional Continuous,-40.94130705286987,174.9923888045682,false,2026-04-10,Friday,false,13256.0,1107.0,12149.0,2,11455.0,480.5,22,1.157,2.528,MEDIUM,SURGE
01N21003,PP2O Otaki Gorge Road- NB Lanes,PP2O Otaki Gorge Road- NB Lanes,1N,Regional Continuous,-40.77657484683837,175.14244933973023,false,2026-04-24,Friday,false,9003.0,1056.0,7947.0,2,6837.5,578.5,22,1.317,2.525,MEDIUM,SURGE
01K21023,Kapiti Rd Int Mainline Northbound,Kapiti Rd Int Mainline Northbound,1K,Regional Continuous,-40.91003054044468,174.9976971187613,false,2026-04-24,Friday,false,9770.0,1006.0,8764.0,2,7586.0,584.0,22,1.288,2.522,MEDIUM,SURGE
01K41023,Kapiti Rd Int Northbound Off Ramp,Kapiti Rd Int Northbound Off Ramp,1K,Regional Continuous,-40.9099728549411,174.99738667612903,false,2026-04-20,Monday,false,3104.0,80.0,3024.0,1,3715.0,163.5,22,0.836,-2.521,MEDIUM,DROP
01N51072,Tinakori - NB On Ramp,Tinakori - NB On Ramp,1N,Regional Continuous,-41.27562132495423,174.7735387081994,false,2026-04-03,Friday,false,3302.0,,3302.0,1,4195.0,239.0,18,0.787,-2.52,MEDIUM,DROP
01K51017,Te Moana Int Northbound On Ramp,Te Moana Int Northbound On Ramp,1K,Regional Continuous,-40.86661380948549,175.03835096816616,false,2026-04-06,Monday,false,552.0,27.5,524.5,1,932.0,102.0,22,0.592,-2.513,MEDIUM,DROP
01K31017,Te Moana Int Southbound On Ramp,Te Moana Int Southbound On Ramp,1K,Regional Continuous,-40.870793791896254,175.03220160920256,false,2026-04-13,Monday,false,4841.0,98.5,4742.5,1,5384.5,146.0,22,0.899,-2.511,MEDIUM,DROP
00200908,Nth of Wood St (Greytown),Nth of Wood St (Greytown),2,Regional Continuous,-41.08155016730462,175.45915476880586,false,2026-04-02,Thursday,false,10506.0,807.0,9699.0,2,8964.0,414.5,22,1.172,2.509,MEDIUM,SURGE
01N01078,Cobham Drive (Sth of Evans Bay Parade) - Both,Cobham Drive (Sth of Evans Bay Parade) - Both,1N,Regional Continuous,-41.314497169440735,174.79958685436435,false,2026-04-11,Saturday,true,32117.0,347.5,31769.5,4,27977.5,1113.0,8,1.148,2.509,MEDIUM,SURGE
01N41066,Newlands Interchange - NB Off Ramp,Newlands Interchange - NB Off Ramp,1N,Regional Continuous,-41.234364917467204,174.80652905547703,false,2026-04-20,Monday,false,5464.0,,5464.0,1,6754.0,347.5,22,0.809,-2.504,MEDIUM,DROP
00200864,Sth of Readers Cutting,Sth of Readers Cutting,2,Regional Continuous,-40.792698886171465,175.61740894451077,false,2026-04-10,Friday,false,3764.0,583.0,3181.0,2,3013.0,203.0,17,1.249,2.495,LOW,SURGE
00200908,Nth of Wood St (Greytown),Nth of Wood St (Greytown),2,Regional Continuous,-41.08155016730462,175.45915476880586,false,2026-04-20,Monday,false,7435.0,558.5,6876.5,2,8964.0,414.5,22,0.829,-2.488,LOW,DROP
